 ,Area,Mean,Min,Max
57828,0.090,255,255,255
57829,0.128,255,255,255
57830,0.075,255,255,255
57831,0.158,255,255,255
57832,0.051,255,255,255
57833,0.533,255,255,255
57834,0.069,255,255,255
57835,0.121,255,255,255
57836,0.175,255,255,255
57837,0.168,255,255,255
57838,0.033,255,255,255
57839,0.053,255,255,255
57840,0.010,255,255,255
57841,0.160,255,255,255
57842,0.078,255,255,255
57843,0.062,255,255,255
57844,0.013,255,255,255
57845,0.104,255,255,255
57846,0.071,255,255,255
57847,0.153,255,255,255
57848,0.155,255,255,255
57849,0.039,255,255,255
57850,0.196,255,255,255
57851,0.078,255,255,255
57852,0.444,255,255,255
57853,0.026,255,255,255
57854,0.239,255,255,255
57855,0.059,255,255,255
57856,0.057,255,255,255
57857,0.115,255,255,255
57858,0.077,255,255,255
57859,0.089,255,255,255
57860,0.239,255,255,255
57861,0.048,255,255,255
57862,0.074,255,255,255
57863,0.294,255,255,255
57864,0.070,255,255,255
57865,0.061,255,255,255
57866,0.098,255,255,255
57867,0.232,255,255,255
57868,0.155,255,255,255
57869,0.024,255,255,255
57870,0.180,255,255,255
57871,0.075,255,255,255
57872,0.177,255,255,255
57873,0.164,255,255,255
57874,0.060,255,255,255
57875,0.112,255,255,255
57876,0.061,255,255,255
57877,0.093,255,255,255
57878,0.086,255,255,255
57879,0.181,255,255,255
57880,0.065,255,255,255
57881,0.076,255,255,255
57882,0.117,255,255,255
57883,0.092,255,255,255
57884,0.023,255,255,255
57885,0.090,255,255,255
57886,0.178,255,255,255
57887,0.237,255,255,255
57888,0.122,255,255,255
57889,0.046,255,255,255
57890,0.135,255,255,255
57891,0.073,255,255,255
57892,0.247,255,255,255
57893,0.072,255,255,255
57894,0.046,255,255,255
57895,0.081,255,255,255
57896,0.029,255,255,255
57897,0.127,255,255,255
57898,0.037,255,255,255
57899,0.059,255,255,255
57900,0.063,255,255,255
57901,0.038,255,255,255
57902,0.054,255,255,255
57903,0.042,255,255,255
57904,0.027,255,255,255
57905,0.091,255,255,255
57906,0.172,255,255,255
57907,0.052,255,255,255
57908,0.104,255,255,255
57909,0.072,255,255,255
57910,0.099,255,255,255
57911,0.124,255,255,255
57912,0.054,255,255,255
57913,0.159,255,255,255
57914,0.098,255,255,255
57915,0.090,255,255,255
57916,0.223,255,255,255
57917,0.015,255,255,255
57918,0.087,255,255,255
57919,0.140,255,255,255
57920,0.099,255,255,255
57921,0.125,255,255,255
57922,0.081,255,255,255
57923,0.139,255,255,255
57924,0.151,255,255,255
57925,0.090,255,255,255
57926,0.037,255,255,255
57927,0.107,255,255,255
57928,0.237,255,255,255
57929,0.098,255,255,255
57930,0.049,255,255,255
57931,0.105,255,255,255
57932,0.068,255,255,255
57933,0.028,255,255,255
57934,0.060,255,255,255
57935,0.115,255,255,255
57936,0.129,255,255,255
57937,0.083,255,255,255
57938,0.042,255,255,255
57939,0.155,255,255,255
57940,0.083,255,255,255
57941,0.053,255,255,255
57942,0.057,255,255,255
57943,0.056,255,255,255
57944,0.036,255,255,255
57945,0.047,255,255,255
57946,0.027,255,255,255
57947,0.020,255,255,255
57948,0.015,255,255,255
57949,0.029,255,255,255
57950,0.025,255,255,255
57951,0.018,255,255,255
57952,0.017,255,255,255
57953,0.027,255,255,255
57954,0.013,255,255,255
57955,0.021,255,255,255
57956,0.024,255,255,255
57957,0.011,255,255,255
57958,0.043,255,255,255
57959,0.037,255,255,255
57960,0.095,255,255,255
57961,0.048,255,255,255
57962,0.013,255,255,255
57963,0.142,255,255,255
57964,0.084,255,255,255
57965,0.116,255,255,255
57966,0.228,255,255,255
57967,0.116,255,255,255
57968,0.039,255,255,255
57969,0.080,255,255,255
57970,0.043,255,255,255
57971,0.057,255,255,255
57972,0.051,255,255,255
57973,0.069,255,255,255
57974,0.125,255,255,255
57975,0.152,255,255,255
57976,0.064,255,255,255
57977,0.110,255,255,255
57978,0.150,255,255,255
57979,0.046,255,255,255
57980,0.169,255,255,255
57981,0.055,255,255,255
57982,0.073,255,255,255
57983,0.533,255,255,255
57984,0.252,255,255,255
57985,0.069,255,255,255
57986,0.028,255,255,255
57987,0.065,255,255,255
57988,0.094,255,255,255
57989,0.179,255,255,255
57990,0.247,255,255,255
57991,0.115,255,255,255
57992,0.259,255,255,255
57993,0.228,255,255,255
57994,0.256,255,255,255
57995,0.208,255,255,255
57996,0.191,255,255,255
57997,0.151,255,255,255
57998,0.060,255,255,255
57999,0.043,255,255,255
58000,0.308,255,255,255
58001,0.167,255,255,255
58002,0.083,255,255,255
58003,0.035,255,255,255
58004,0.116,255,255,255
58005,0.062,255,255,255
58006,0.017,255,255,255
58007,0.027,255,255,255
58008,0.059,255,255,255
58009,0.035,255,255,255
58010,0.043,255,255,255
58011,0.087,255,255,255
58012,0.028,255,255,255
58013,0.226,255,255,255
58014,0.054,255,255,255
58015,0.126,255,255,255
58016,0.079,255,255,255
58017,0.078,255,255,255
58018,0.228,255,255,255
58019,0.086,255,255,255
58020,0.050,255,255,255
58021,0.059,255,255,255
58022,0.055,255,255,255
58023,0.090,255,255,255
58024,0.103,255,255,255
58025,0.058,255,255,255
58026,0.064,255,255,255
58027,0.042,255,255,255
58028,0.108,255,255,255
58029,0.077,255,255,255
58030,0.161,255,255,255
58031,0.165,255,255,255
58032,0.120,255,255,255
58033,0.055,255,255,255
58034,0.079,255,255,255
58035,0.114,255,255,255
58036,0.018,255,255,255
58037,0.130,255,255,255
58038,0.067,255,255,255
58039,0.023,255,255,255
58040,0.087,255,255,255
58041,0.065,255,255,255
58042,0.042,255,255,255
58043,0.097,255,255,255
58044,0.052,255,255,255
58045,0.024,255,255,255
58046,0.049,255,255,255
58047,0.118,255,255,255
58048,1.166,255,255,255
58049,0.076,255,255,255
58050,0.228,255,255,255
58051,0.181,255,255,255
58052,0.042,255,255,255
58053,0.170,255,255,255
58054,0.110,255,255,255
58055,0.045,255,255,255
58056,0.041,255,255,255
58057,0.039,255,255,255
58058,1.026,255,255,255
58059,0.602,255,255,255
58060,0.057,255,255,255
58061,0.028,255,255,255
58062,0.059,255,255,255
58063,0.150,255,255,255
58064,0.087,255,255,255
58065,0.047,255,255,255
58066,0.156,255,255,255
58067,0.304,255,255,255
58068,0.075,255,255,255
58069,0.058,255,255,255
58070,0.063,255,255,255
58071,0.052,255,255,255
58072,0.045,255,255,255
58073,0.063,255,255,255
58074,0.086,255,255,255
58075,0.222,255,255,255
58076,0.179,255,255,255
58077,0.059,255,255,255
58078,0.043,255,255,255
58079,0.210,255,255,255
58080,0.064,255,255,255
58081,0.065,255,255,255
58082,0.083,255,255,255
58083,0.029,255,255,255
58084,0.057,255,255,255
58085,0.155,255,255,255
58086,0.291,255,255,255
58087,0.036,255,255,255
58088,0.050,255,255,255
58089,0.041,255,255,255
58090,0.056,255,255,255
58091,0.034,255,255,255
58092,0.034,255,255,255
58093,0.056,255,255,255
58094,0.066,255,255,255
58095,0.045,255,255,255
58096,0.073,255,255,255
58097,0.078,255,255,255
58098,0.053,255,255,255
58099,0.011,255,255,255
58100,0.070,255,255,255
58101,0.139,255,255,255
58102,0.037,255,255,255
58103,0.045,255,255,255
58104,0.085,255,255,255
58105,0.069,255,255,255
58106,0.084,255,255,255
58107,0.195,255,255,255
58108,0.083,255,255,255
58109,0.057,255,255,255
58110,0.075,255,255,255
58111,0.040,255,255,255
58112,0.107,255,255,255
58113,0.092,255,255,255
58114,0.037,255,255,255
58115,0.113,255,255,255
58116,0.073,255,255,255
58117,0.096,255,255,255
58118,0.114,255,255,255
58119,0.153,255,255,255
58120,0.132,255,255,255
58121,0.098,255,255,255
58122,0.170,255,255,255
58123,0.068,255,255,255
58124,0.082,255,255,255
58125,0.152,255,255,255
58126,0.036,255,255,255
58127,0.052,255,255,255
58128,0.354,255,255,255
58129,0.027,255,255,255
58130,0.057,255,255,255
58131,0.283,255,255,255
58132,0.058,255,255,255
58133,0.033,255,255,255
58134,0.079,255,255,255
58135,0.073,255,255,255
58136,0.052,255,255,255
58137,0.072,255,255,255
58138,0.291,255,255,255
58139,0.090,255,255,255
58140,0.096,255,255,255
58141,0.021,255,255,255
58142,0.033,255,255,255
58143,0.150,255,255,255
58144,0.029,255,255,255
58145,0.026,255,255,255
58146,0.030,255,255,255
58147,0.073,255,255,255
58148,0.157,255,255,255
58149,0.215,255,255,255
58150,0.047,255,255,255
58151,0.063,255,255,255
58152,0.044,255,255,255
58153,0.150,255,255,255
58154,0.080,255,255,255
58155,0.061,255,255,255
58156,0.146,255,255,255
58157,0.089,255,255,255
58158,0.224,255,255,255
58159,0.244,255,255,255
58160,0.057,255,255,255
58161,0.062,255,255,255
58162,0.044,255,255,255
58163,0.027,255,255,255
58164,0.339,255,255,255
58165,0.065,255,255,255
58166,0.050,255,255,255
58167,0.108,255,255,255
58168,0.178,255,255,255
58169,0.045,255,255,255
58170,0.064,255,255,255
58171,0.304,255,255,255
58172,0.040,255,255,255
58173,0.078,255,255,255
58174,0.125,255,255,255
58175,0.073,255,255,255
58176,0.183,255,255,255
58177,0.036,255,255,255
58178,0.278,255,255,255
58179,0.093,255,255,255
58180,0.060,255,255,255
58181,0.034,255,255,255
58182,0.169,255,255,255
58183,0.063,255,255,255
58184,0.068,255,255,255
58185,0.066,255,255,255
58186,0.135,255,255,255
58187,0.034,255,255,255
58188,0.063,255,255,255
58189,0.201,255,255,255
58190,0.054,255,255,255
58191,0.024,255,255,255
58192,0.104,255,255,255
58193,0.079,255,255,255
58194,0.049,255,255,255
58195,0.031,255,255,255
58196,0.079,255,255,255
58197,0.024,255,255,255
58198,0.046,255,255,255
58199,0.049,255,255,255
58200,0.053,255,255,255
58201,0.051,255,255,255
58202,0.049,255,255,255
58203,0.109,255,255,255
58204,0.050,255,255,255
58205,0.068,255,255,255
58206,0.053,255,255,255
58207,0.038,255,255,255
58208,0.217,255,255,255
58209,0.095,255,255,255
58210,0.146,255,255,255
58211,0.031,255,255,255
58212,0.061,255,255,255
58213,0.024,255,255,255
58214,0.016,255,255,255
58215,0.089,255,255,255
58216,0.354,255,255,255
58217,0.090,255,255,255
58218,0.037,255,255,255
58219,0.025,255,255,255
58220,0.347,255,255,255
58221,0.108,255,255,255
58222,0.012,255,255,255
58223,0.160,255,255,255
58224,0.147,255,255,255
58225,0.092,255,255,255
58226,0.064,255,255,255
58227,0.040,255,255,255
58228,0.077,255,255,255
58229,0.198,255,255,255
58230,0.407,255,255,255
58231,0.030,255,255,255
58232,0.113,255,255,255
58233,0.049,255,255,255
58234,0.304,255,255,255
58235,0.351,255,255,255
58236,0.086,255,255,255
58237,0.072,255,255,255
58238,0.234,255,255,255
58239,0.119,255,255,255
58240,0.086,255,255,255
58241,0.062,255,255,255
58242,0.095,255,255,255
58243,0.031,255,255,255
58244,0.027,255,255,255
58245,0.110,255,255,255
58246,0.074,255,255,255
58247,0.046,255,255,255
58248,0.035,255,255,255
58249,0.051,255,255,255
58250,0.081,255,255,255
58251,0.280,255,255,255
58252,0.083,255,255,255
58253,0.081,255,255,255
58254,0.071,255,255,255
58255,0.113,255,255,255
58256,0.096,255,255,255
58257,0.027,255,255,255
58258,0.055,255,255,255
58259,0.030,255,255,255
58260,0.061,255,255,255
58261,0.022,255,255,255
58262,0.024,255,255,255
58263,0.203,255,255,255
58264,0.011,255,255,255
58265,0.093,255,255,255
58266,0.078,255,255,255
58267,0.263,255,255,255
58268,0.181,255,255,255
58269,0.240,255,255,255
58270,0.076,255,255,255
58271,0.226,255,255,255
58272,0.061,255,255,255
58273,0.112,255,255,255
58274,0.075,255,255,255
58275,0.030,255,255,255
58276,0.035,255,255,255
58277,0.025,255,255,255
58278,0.015,255,255,255
58279,0.013,255,255,255
58280,0.011,255,255,255
58281,0.025,255,255,255
58282,0.033,255,255,255
58283,0.021,255,255,255
58284,0.010,255,255,255
58285,0.010,255,255,255
58286,0.012,255,255,255
58287,0.023,255,255,255
58288,0.022,255,255,255
58289,0.012,255,255,255
58290,0.016,255,255,255
58291,0.011,255,255,255
58292,0.012,255,255,255
58293,0.011,255,255,255
58294,0.027,255,255,255
58295,0.030,255,255,255
58296,0.012,255,255,255
58297,0.011,255,255,255
58298,0.014,255,255,255
58299,0.014,255,255,255
58300,0.501,255,255,255
58301,0.051,255,255,255
58302,0.048,255,255,255
58303,0.076,255,255,255
58304,0.111,255,255,255
58305,0.134,255,255,255
58306,0.017,255,255,255
58307,0.031,255,255,255
58308,0.488,255,255,255
58309,0.028,255,255,255
58310,0.045,255,255,255
58311,0.215,255,255,255
58312,0.026,255,255,255
58313,0.578,255,255,255
58314,0.097,255,255,255
58315,0.359,255,255,255
58316,0.234,255,255,255
58317,0.012,255,255,255
58318,0.059,255,255,255
58319,0.231,255,255,255
58320,0.960,255,255,255
58321,0.094,255,255,255
58322,0.116,255,255,255
58323,0.269,255,255,255
58324,0.147,255,255,255
58325,0.051,255,255,255
58326,0.139,255,255,255
58327,0.295,255,255,255
58328,0.108,255,255,255
58329,0.027,255,255,255
58330,0.065,255,255,255
58331,0.185,255,255,255
58332,0.167,255,255,255
58333,0.149,255,255,255
58334,0.101,255,255,255
58335,0.034,255,255,255
58336,0.057,255,255,255
58337,0.283,255,255,255
58338,0.018,255,255,255
58339,0.060,255,255,255
58340,0.023,255,255,255
58341,0.133,255,255,255
58342,0.348,255,255,255
58343,0.020,255,255,255
58344,0.024,255,255,255
58345,0.069,255,255,255
58346,0.024,255,255,255
58347,0.141,255,255,255
58348,0.089,255,255,255
58349,0.016,255,255,255
58350,0.064,255,255,255
58351,0.182,255,255,255
58352,0.227,255,255,255
58353,0.140,255,255,255
58354,0.431,255,255,255
58355,0.183,255,255,255
58356,0.026,255,255,255
58357,0.097,255,255,255
58358,0.231,255,255,255
58359,0.088,255,255,255
58360,0.015,255,255,255
58361,0.133,255,255,255
58362,0.029,255,255,255
58363,0.199,255,255,255
58364,0.016,255,255,255
58365,0.069,255,255,255
58366,0.266,255,255,255
58367,0.104,255,255,255
58368,0.575,255,255,255
58369,0.171,255,255,255
58370,0.033,255,255,255
58371,0.141,255,255,255
58372,0.287,255,255,255
58373,0.042,255,255,255
58374,0.064,255,255,255
58375,0.054,255,255,255
58376,0.014,255,255,255
58377,0.040,255,255,255
58378,0.114,255,255,255
58379,0.021,255,255,255
58380,0.100,255,255,255
58381,0.124,255,255,255
58382,0.032,255,255,255
58383,0.123,255,255,255
58384,0.213,255,255,255
58385,0.142,255,255,255
58386,0.173,255,255,255
58387,0.188,255,255,255
58388,0.122,255,255,255
58389,0.125,255,255,255
58390,0.091,255,255,255
58391,0.470,255,255,255
58392,0.069,255,255,255
58393,0.036,255,255,255
58394,0.027,255,255,255
58395,0.106,255,255,255
58396,0.014,255,255,255
58397,0.022,255,255,255
58398,0.121,255,255,255
58399,0.165,255,255,255
58400,0.022,255,255,255
58401,0.025,255,255,255
58402,0.034,255,255,255
58403,0.034,255,255,255
58404,0.145,255,255,255
58405,0.047,255,255,255
58406,0.099,255,255,255
58407,0.034,255,255,255
58408,0.104,255,255,255
58409,0.055,255,255,255
58410,0.032,255,255,255
58411,0.031,255,255,255
58412,0.021,255,255,255
58413,0.129,255,255,255
58414,0.205,255,255,255
58415,0.631,255,255,255
58416,0.060,255,255,255
58417,0.027,255,255,255
58418,0.103,255,255,255
58419,0.315,255,255,255
58420,0.102,255,255,255
58421,0.142,255,255,255
58422,0.254,255,255,255
58423,0.204,255,255,255
58424,0.604,255,255,255
58425,0.407,255,255,255
58426,0.045,255,255,255
58427,0.254,255,255,255
58428,0.081,255,255,255
58429,0.176,255,255,255
58430,0.165,255,255,255
58431,0.035,255,255,255
58432,0.016,255,255,255
58433,0.041,255,255,255
58434,0.030,255,255,255
58435,0.056,255,255,255
58436,0.043,255,255,255
58437,0.186,255,255,255
58438,0.048,255,255,255
58439,0.024,255,255,255
58440,0.179,255,255,255
58441,0.019,255,255,255
58442,0.083,255,255,255
58443,0.159,255,255,255
58444,0.039,255,255,255
58445,0.030,255,255,255
58446,0.013,255,255,255
58447,0.188,255,255,255
58448,0.196,255,255,255
58449,0.113,255,255,255
58450,0.083,255,255,255
58451,0.762,255,255,255
58452,0.081,255,255,255
58453,0.115,255,255,255
58454,0.202,255,255,255
58455,0.024,255,255,255
58456,0.294,255,255,255
58457,0.171,255,255,255
58458,0.362,255,255,255
58459,0.121,255,255,255
58460,0.051,255,255,255
58461,0.117,255,255,255
58462,0.117,255,255,255
58463,0.164,255,255,255
58464,0.137,255,255,255
58465,0.075,255,255,255
58466,0.152,255,255,255
58467,0.038,255,255,255
58468,0.124,255,255,255
58469,0.071,255,255,255
58470,0.160,255,255,255
58471,0.147,255,255,255
58472,0.527,255,255,255
58473,0.058,255,255,255
58474,0.138,255,255,255
58475,0.981,255,255,255
58476,0.037,255,255,255
58477,0.056,255,255,255
58478,0.168,255,255,255
58479,0.161,255,255,255
58480,0.032,255,255,255
58481,0.095,255,255,255
58482,0.147,255,255,255
58483,0.018,255,255,255
58484,0.118,255,255,255
58485,0.267,255,255,255
58486,0.072,255,255,255
58487,0.104,255,255,255
58488,0.077,255,255,255
58489,0.027,255,255,255
58490,0.039,255,255,255
58491,0.113,255,255,255
58492,0.016,255,255,255
58493,0.072,255,255,255
58494,0.048,255,255,255
58495,0.018,255,255,255
58496,0.020,255,255,255
58497,0.024,255,255,255
58498,0.013,255,255,255
58499,0.060,255,255,255
58500,0.014,255,255,255
58501,0.032,255,255,255
58502,0.019,255,255,255
58503,0.040,255,255,255
58504,0.012,255,255,255
58505,0.026,255,255,255
58506,0.010,255,255,255
58507,0.015,255,255,255
58508,0.269,255,255,255
58509,0.017,255,255,255
58510,0.019,255,255,255
58511,0.118,255,255,255
58512,0.036,255,255,255
58513,0.324,255,255,255
58514,0.143,255,255,255
58515,0.288,255,255,255
58516,0.189,255,255,255
58517,1.103,255,255,255
58518,0.277,255,255,255
58519,0.066,255,255,255
58520,0.054,255,255,255
58521,0.094,255,255,255
58522,0.282,255,255,255
58523,0.106,255,255,255
58524,0.054,255,255,255
58525,0.224,255,255,255
58526,0.174,255,255,255
58527,0.040,255,255,255
58528,1.217,255,255,255
58529,0.020,255,255,255
58530,0.429,255,255,255
58531,0.160,255,255,255
58532,0.135,255,255,255
58533,0.618,255,255,255
58534,0.084,255,255,255
58535,0.029,255,255,255
58536,0.098,255,255,255
58537,0.121,255,255,255
58538,0.076,255,255,255
58539,0.060,255,255,255
58540,0.043,255,255,255
58541,0.021,255,255,255
58542,0.146,255,255,255
58543,0.157,255,255,255
58544,0.039,255,255,255
58545,0.043,255,255,255
58546,0.149,255,255,255
58547,0.126,255,255,255
58548,0.929,255,255,255
58549,3.656,255,255,255
58550,0.069,255,255,255
58551,1.052,255,255,255
58552,0.103,255,255,255
58553,0.082,255,255,255
58554,0.025,255,255,255
58555,0.169,255,255,255
58556,0.289,255,255,255
58557,0.042,255,255,255
58558,0.137,255,255,255
58559,0.198,255,255,255
58560,0.351,255,255,255
58561,0.103,255,255,255
58562,0.128,255,255,255
58563,0.345,255,255,255
58564,0.220,255,255,255
58565,0.163,255,255,255
58566,0.123,255,255,255
58567,0.825,255,255,255
58568,0.019,255,255,255
58569,0.147,255,255,255
58570,0.083,255,255,255
58571,0.041,255,255,255
58572,0.156,255,255,255
58573,0.219,255,255,255
58574,1.046,255,255,255
58575,0.072,255,255,255
58576,0.087,255,255,255
58577,0.114,255,255,255
58578,0.112,255,255,255
58579,0.588,255,255,255
58580,0.399,255,255,255
58581,0.030,255,255,255
58582,0.030,255,255,255
58583,0.237,255,255,255
58584,0.056,255,255,255
58585,0.064,255,255,255
58586,0.351,255,255,255
58587,0.059,255,255,255
58588,0.260,255,255,255
58589,0.214,255,255,255
58590,0.194,255,255,255
58591,0.159,255,255,255
58592,1.571,255,255,255
58593,0.040,255,255,255
58594,0.106,255,255,255
58595,0.098,255,255,255
58596,0.212,255,255,255
58597,0.057,255,255,255
58598,0.090,255,255,255
58599,0.079,255,255,255
58600,0.101,255,255,255
58601,0.144,255,255,255
58602,0.168,255,255,255
58603,0.044,255,255,255
58604,0.099,255,255,255
58605,0.699,255,255,255
58606,0.205,255,255,255
58607,0.026,255,255,255
58608,0.226,255,255,255
58609,0.086,255,255,255
58610,0.129,255,255,255
58611,0.079,255,255,255
58612,0.152,255,255,255
58613,0.113,255,255,255
58614,0.484,255,255,255
58615,0.167,255,255,255
58616,0.059,255,255,255
58617,0.011,255,255,255
58618,0.173,255,255,255
58619,0.380,255,255,255
58620,0.033,255,255,255
58621,0.045,255,255,255
58622,0.042,255,255,255
58623,0.108,255,255,255
58624,0.191,255,255,255
58625,0.077,255,255,255
58626,0.211,255,255,255
58627,0.174,255,255,255
58628,0.292,255,255,255
58629,0.100,255,255,255
58630,0.259,255,255,255
58631,0.236,255,255,255
58632,0.227,255,255,255
58633,0.086,255,255,255
58634,0.027,255,255,255
58635,0.108,255,255,255
58636,0.021,255,255,255
58637,0.077,255,255,255
58638,0.699,255,255,255
58639,0.023,255,255,255
58640,0.622,255,255,255
58641,0.035,255,255,255
58642,0.153,255,255,255
58643,0.065,255,255,255
58644,0.477,255,255,255
58645,2.619,255,255,255
58646,0.100,255,255,255
58647,0.029,255,255,255
58648,0.087,255,255,255
58649,0.515,255,255,255
58650,0.089,255,255,255
58651,0.218,255,255,255
58652,0.175,255,255,255
58653,0.094,255,255,255
58654,0.306,255,255,255
58655,0.109,255,255,255
58656,0.172,255,255,255
58657,0.028,255,255,255
58658,0.143,255,255,255
58659,0.164,255,255,255
58660,0.079,255,255,255
58661,0.532,255,255,255
58662,0.202,255,255,255
58663,0.027,255,255,255
58664,0.109,255,255,255
58665,0.120,255,255,255
58666,0.255,255,255,255
58667,0.018,255,255,255
58668,0.240,255,255,255
58669,0.162,255,255,255
58670,0.198,255,255,255
58671,0.109,255,255,255
58672,0.098,255,255,255
58673,0.221,255,255,255
58674,0.021,255,255,255
58675,0.078,255,255,255
58676,0.160,255,255,255
58677,0.029,255,255,255
58678,0.277,255,255,255
58679,0.478,255,255,255
58680,0.260,255,255,255
58681,0.032,255,255,255
58682,0.109,255,255,255
58683,0.119,255,255,255
58684,0.039,255,255,255
58685,0.103,255,255,255
58686,0.357,255,255,255
58687,1.648,255,255,255
58688,0.139,255,255,255
58689,0.519,255,255,255
58690,0.102,255,255,255
58691,0.157,255,255,255
58692,0.013,255,255,255
58693,0.134,255,255,255
58694,0.024,255,255,255
58695,0.212,255,255,255
58696,0.044,255,255,255
58697,0.374,255,255,255
58698,0.172,255,255,255
58699,0.103,255,255,255
58700,0.021,255,255,255
58701,0.014,255,255,255
58702,0.146,255,255,255
58703,0.071,255,255,255
58704,0.120,255,255,255
58705,0.238,255,255,255
58706,0.112,255,255,255
58707,0.048,255,255,255
58708,0.030,255,255,255
58709,0.076,255,255,255
58710,0.260,255,255,255
58711,0.015,255,255,255
58712,0.061,255,255,255
58713,0.108,255,255,255
58714,0.181,255,255,255
58715,0.172,255,255,255
58716,0.186,255,255,255
58717,0.223,255,255,255
58718,0.372,255,255,255
58719,0.349,255,255,255
58720,0.197,255,255,255
58721,0.073,255,255,255
58722,0.113,255,255,255
58723,0.062,255,255,255
58724,0.020,255,255,255
58725,0.096,255,255,255
58726,0.179,255,255,255
58727,0.177,255,255,255
58728,0.101,255,255,255
58729,0.098,255,255,255
58730,0.035,255,255,255
58731,0.023,255,255,255
58732,0.021,255,255,255
58733,0.010,255,255,255
58734,0.020,255,255,255
58735,0.017,255,255,255
58736,0.019,255,255,255
58737,0.088,255,255,255
58738,0.012,255,255,255
58739,0.011,255,255,255
58740,0.040,255,255,255
58741,0.016,255,255,255
58742,0.037,255,255,255
58743,0.037,255,255,255
58744,0.020,255,255,255
58745,0.016,255,255,255
58746,0.380,255,255,255
58747,0.028,255,255,255
58748,0.032,255,255,255
58749,0.387,255,255,255
58750,0.057,255,255,255
58751,0.453,255,255,255
58752,0.207,255,255,255
58753,0.057,255,255,255
58754,0.135,255,255,255
58755,0.207,255,255,255
58756,0.127,255,255,255
58757,0.107,255,255,255
58758,0.046,255,255,255
58759,0.244,255,255,255
58760,0.065,255,255,255
58761,0.344,255,255,255
58762,0.069,255,255,255
58763,0.482,255,255,255
58764,0.053,255,255,255
58765,0.137,255,255,255
58766,0.182,255,255,255
58767,0.148,255,255,255
58768,0.553,255,255,255
58769,0.225,255,255,255
58770,0.097,255,255,255
58771,0.147,255,255,255
58772,0.161,255,255,255
58773,0.044,255,255,255
58774,0.040,255,255,255
58775,0.032,255,255,255
58776,0.102,255,255,255
58777,0.132,255,255,255
58778,0.153,255,255,255
58779,0.053,255,255,255
58780,0.042,255,255,255
58781,0.062,255,255,255
58782,0.265,255,255,255
58783,0.027,255,255,255
58784,0.491,255,255,255
58785,0.176,255,255,255
58786,0.040,255,255,255
58787,0.296,255,255,255
58788,0.042,255,255,255
58789,0.129,255,255,255
58790,0.076,255,255,255
58791,0.163,255,255,255
58792,0.174,255,255,255
58793,0.045,255,255,255
58794,0.064,255,255,255
58795,0.025,255,255,255
58796,0.141,255,255,255
58797,0.143,255,255,255
58798,0.038,255,255,255
58799,0.076,255,255,255
58800,0.114,255,255,255
58801,0.108,255,255,255
58802,0.107,255,255,255
58803,0.058,255,255,255
58804,0.051,255,255,255
58805,0.162,255,255,255
58806,0.860,255,255,255
58807,0.353,255,255,255
58808,0.308,255,255,255
58809,0.269,255,255,255
58810,0.202,255,255,255
58811,0.065,255,255,255
58812,0.119,255,255,255
58813,0.019,255,255,255
58814,0.080,255,255,255
58815,0.209,255,255,255
58816,0.055,255,255,255
58817,0.484,255,255,255
58818,0.159,255,255,255
58819,0.202,255,255,255
58820,0.453,255,255,255
58821,0.080,255,255,255
58822,0.452,255,255,255
58823,0.275,255,255,255
58824,0.179,255,255,255
58825,0.115,255,255,255
58826,0.210,255,255,255
58827,0.095,255,255,255
58828,0.138,255,255,255
58829,0.172,255,255,255
58830,0.040,255,255,255
58831,0.029,255,255,255
58832,0.018,255,255,255
58833,0.121,255,255,255
58834,0.013,255,255,255
58835,0.120,255,255,255
58836,0.084,255,255,255
58837,0.087,255,255,255
58838,0.283,255,255,255
58839,0.030,255,255,255
58840,0.072,255,255,255
58841,0.097,255,255,255
58842,0.123,255,255,255
58843,0.186,255,255,255
58844,0.846,255,255,255
58845,0.062,255,255,255
58846,0.057,255,255,255
58847,0.095,255,255,255
58848,0.441,255,255,255
58849,0.100,255,255,255
58850,0.039,255,255,255
58851,0.573,255,255,255
58852,0.103,255,255,255
58853,0.035,255,255,255
58854,0.157,255,255,255
58855,0.252,255,255,255
58856,0.189,255,255,255
58857,0.057,255,255,255
58858,0.374,255,255,255
58859,0.189,255,255,255
58860,0.137,255,255,255
58861,0.155,255,255,255
58862,0.096,255,255,255
58863,0.214,255,255,255
58864,0.038,255,255,255
58865,0.097,255,255,255
58866,0.212,255,255,255
58867,0.111,255,255,255
58868,0.080,255,255,255
58869,0.149,255,255,255
58870,0.144,255,255,255
58871,0.040,255,255,255
58872,0.013,255,255,255
58873,0.137,255,255,255
58874,0.106,255,255,255
58875,0.053,255,255,255
58876,1.072,255,255,255
58877,0.066,255,255,255
58878,0.014,255,255,255
58879,0.032,255,255,255
58880,0.043,255,255,255
58881,0.118,255,255,255
58882,0.185,255,255,255
58883,0.113,255,255,255
58884,0.018,255,255,255
58885,0.256,255,255,255
58886,0.111,255,255,255
58887,0.334,255,255,255
58888,0.077,255,255,255
58889,0.022,255,255,255
58890,0.104,255,255,255
58891,0.033,255,255,255
58892,0.139,255,255,255
58893,0.053,255,255,255
58894,0.510,255,255,255
58895,0.084,255,255,255
58896,0.211,255,255,255
58897,0.069,255,255,255
58898,0.125,255,255,255
58899,0.208,255,255,255
58900,0.157,255,255,255
58901,0.141,255,255,255
58902,0.150,255,255,255
