 ,Area,Mean,Min,Max
20611,0.036,255,255,255
20612,0.372,255,255,255
20613,0.135,255,255,255
20614,0.062,255,255,255
20615,0.418,255,255,255
20616,0.044,255,255,255
20617,0.072,255,255,255
20618,3.447,255,255,255
20619,0.065,255,255,255
20620,0.089,255,255,255
20621,0.081,255,255,255
20622,0.129,255,255,255
20623,0.169,255,255,255
20624,0.308,255,255,255
20625,0.146,255,255,255
20626,0.037,255,255,255
20627,0.109,255,255,255
20628,0.140,255,255,255
20629,0.131,255,255,255
20630,0.031,255,255,255
20631,0.375,255,255,255
20632,3.496,255,255,255
20633,0.187,255,255,255
20634,0.061,255,255,255
20635,0.222,255,255,255
20636,0.414,255,255,255
20637,1.601,255,255,255
20638,0.686,255,255,255
20639,0.451,255,255,255
20640,0.431,255,255,255
20641,0.093,255,255,255
20642,0.979,255,255,255
20643,0.085,255,255,255
20644,0.043,255,255,255
20645,0.161,255,255,255
20646,0.096,255,255,255
20647,0.064,255,255,255
20648,0.017,255,255,255
20649,4.298,255,255,255
20650,1.215,255,255,255
20651,0.206,255,255,255
20652,0.040,255,255,255
20653,0.109,255,255,255
20654,0.112,255,255,255
20655,0.927,255,255,255
20656,0.137,255,255,255
20657,0.051,255,255,255
20658,0.167,255,255,255
20659,0.099,255,255,255
20660,0.584,255,255,255
20661,0.182,255,255,255
20662,0.119,255,255,255
20663,0.656,255,255,255
20664,0.070,255,255,255
20665,0.084,255,255,255
20666,0.460,255,255,255
20667,0.163,255,255,255
20668,2.758,255,255,255
20669,0.281,255,255,255
20670,0.285,255,255,255
20671,0.151,255,255,255
20672,2.432,255,255,255
20673,0.205,255,255,255
20674,0.376,255,255,255
20675,0.391,255,255,255
20676,0.097,255,255,255
20677,0.164,255,255,255
20678,0.206,255,255,255
20679,0.135,255,255,255
20680,0.110,255,255,255
20681,0.103,255,255,255
20682,0.511,255,255,255
20683,0.110,255,255,255
20684,0.059,255,255,255
20685,0.056,255,255,255
20686,0.053,255,255,255
20687,0.943,255,255,255
20688,0.058,255,255,255
20689,2.188,255,255,255
20690,0.104,255,255,255
20691,0.300,255,255,255
20692,0.096,255,255,255
20693,1.199,255,255,255
20694,0.099,255,255,255
20695,1.260,255,255,255
20696,0.573,255,255,255
20697,0.300,255,255,255
20698,0.104,255,255,255
20699,0.347,255,255,255
20700,0.297,255,255,255
20701,0.087,255,255,255
20702,1.513,255,255,255
20703,0.050,255,255,255
20704,0.279,255,255,255
20705,0.100,255,255,255
20706,5.780,255,255,255
20707,0.198,255,255,255
20708,0.382,255,255,255
20709,0.165,255,255,255
20710,0.088,255,255,255
20711,0.224,255,255,255
20712,2.829,255,255,255
20713,0.393,255,255,255
20714,0.331,255,255,255
20715,0.195,255,255,255
20716,0.307,255,255,255
20717,0.064,255,255,255
20718,0.353,255,255,255
20719,0.088,255,255,255
20720,1.141,255,255,255
20721,0.420,255,255,255
20722,0.317,255,255,255
20723,0.062,255,255,255
20724,0.097,255,255,255
20725,1.155,255,255,255
20726,0.165,255,255,255
20727,0.179,255,255,255
20728,0.053,255,255,255
20729,0.545,255,255,255
20730,0.663,255,255,255
20731,0.034,255,255,255
20732,1.566,255,255,255
20733,0.068,255,255,255
20734,0.215,255,255,255
20735,0.182,255,255,255
20736,0.072,255,255,255
20737,0.091,255,255,255
20738,0.030,255,255,255
20739,0.388,255,255,255
20740,0.037,255,255,255
20741,0.116,255,255,255
20742,0.106,255,255,255
20743,0.107,255,255,255
20744,0.069,255,255,255
20745,0.046,255,255,255
20746,0.240,255,255,255
20747,0.015,255,255,255
20748,0.016,255,255,255
20749,0.016,255,255,255
20750,0.039,255,255,255
20751,0.027,255,255,255
20752,0.016,255,255,255
20753,0.016,255,255,255
20754,0.029,255,255,255
20755,0.030,255,255,255
20756,0.045,255,255,255
20757,0.015,255,255,255
20758,0.014,255,255,255
20759,0.160,255,255,255
20760,0.079,255,255,255
20761,0.042,255,255,255
20762,0.049,255,255,255
20763,0.089,255,255,255
20764,0.035,255,255,255
20765,0.041,255,255,255
20766,0.277,255,255,255
20767,0.223,255,255,255
20768,0.036,255,255,255
20769,0.071,255,255,255
20770,0.106,255,255,255
20771,0.331,255,255,255
20772,0.428,255,255,255
20773,0.129,255,255,255
20774,0.053,255,255,255
20775,1.501,255,255,255
20776,0.017,255,255,255
20777,0.024,255,255,255
20778,0.185,255,255,255
20779,0.101,255,255,255
20780,0.154,255,255,255
20781,0.078,255,255,255
20782,0.723,255,255,255
20783,0.053,255,255,255
20784,0.447,255,255,255
20785,2.883,255,255,255
20786,0.121,255,255,255
20787,0.075,255,255,255
20788,0.051,255,255,255
20789,0.134,255,255,255
20790,0.038,255,255,255
20791,0.097,255,255,255
20792,0.558,255,255,255
20793,0.030,255,255,255
20794,0.291,255,255,255
20795,0.166,255,255,255
20796,0.175,255,255,255
20797,0.016,255,255,255
20798,0.135,255,255,255
20799,0.172,255,255,255
20800,0.114,255,255,255
20801,0.105,255,255,255
20802,0.113,255,255,255
20803,0.074,255,255,255
20804,0.209,255,255,255
20805,0.116,255,255,255
20806,0.057,255,255,255
20807,0.127,255,255,255
20808,0.093,255,255,255
20809,0.064,255,255,255
20810,0.118,255,255,255
20811,0.156,255,255,255
20812,0.069,255,255,255
20813,0.132,255,255,255
20814,0.020,255,255,255
20815,0.018,255,255,255
20816,0.062,255,255,255
20817,0.060,255,255,255
20818,0.599,255,255,255
20819,0.050,255,255,255
20820,0.148,255,255,255
20821,0.047,255,255,255
20822,0.181,255,255,255
20823,0.030,255,255,255
20824,0.124,255,255,255
20825,0.065,255,255,255
20826,0.064,255,255,255
20827,0.037,255,255,255
20828,0.388,255,255,255
20829,0.050,255,255,255
20830,0.118,255,255,255
20831,0.079,255,255,255
20832,0.140,255,255,255
20833,0.051,255,255,255
20834,0.064,255,255,255
20835,0.042,255,255,255
20836,1.969,255,255,255
20837,0.142,255,255,255
20838,0.071,255,255,255
20839,0.041,255,255,255
20840,0.110,255,255,255
20841,0.014,255,255,255
20842,0.106,255,255,255
20843,0.062,255,255,255
20844,0.042,255,255,255
20845,0.071,255,255,255
20846,0.093,255,255,255
20847,0.080,255,255,255
20848,0.116,255,255,255
20849,0.160,255,255,255
20850,0.248,255,255,255
20851,0.058,255,255,255
20852,0.060,255,255,255
20853,1.522,255,255,255
20854,0.055,255,255,255
20855,0.073,255,255,255
20856,0.302,255,255,255
20857,0.089,255,255,255
20858,0.220,255,255,255
20859,0.166,255,255,255
20860,0.172,255,255,255
20861,0.091,255,255,255
20862,0.044,255,255,255
20863,0.159,255,255,255
20864,0.203,255,255,255
20865,0.091,255,255,255
20866,0.038,255,255,255
20867,0.041,255,255,255
20868,0.086,255,255,255
20869,1.042,255,255,255
20870,0.025,255,255,255
20871,0.042,255,255,255
20872,0.037,255,255,255
20873,0.064,255,255,255
20874,0.087,255,255,255
20875,0.065,255,255,255
20876,0.048,255,255,255
20877,0.204,255,255,255
20878,0.098,255,255,255
20879,0.051,255,255,255
20880,0.134,255,255,255
20881,0.085,255,255,255
20882,0.032,255,255,255
20883,0.121,255,255,255
20884,0.056,255,255,255
20885,0.032,255,255,255
20886,0.079,255,255,255
20887,0.049,255,255,255
20888,0.085,255,255,255
20889,0.115,255,255,255
20890,0.103,255,255,255
20891,0.117,255,255,255
20892,0.064,255,255,255
20893,0.095,255,255,255
20894,0.131,255,255,255
20895,0.049,255,255,255
20896,0.066,255,255,255
20897,0.109,255,255,255
20898,0.207,255,255,255
20899,0.133,255,255,255
20900,0.079,255,255,255
20901,0.078,255,255,255
20902,0.191,255,255,255
20903,0.051,255,255,255
20904,0.032,255,255,255
20905,0.416,255,255,255
20906,0.062,255,255,255
20907,0.154,255,255,255
20908,0.365,255,255,255
20909,0.020,255,255,255
20910,0.080,255,255,255
20911,0.035,255,255,255
20912,0.152,255,255,255
20913,0.020,255,255,255
20914,0.101,255,255,255
20915,0.201,255,255,255
20916,1.334,255,255,255
20917,0.053,255,255,255
20918,0.084,255,255,255
20919,0.045,255,255,255
20920,0.078,255,255,255
20921,0.086,255,255,255
20922,0.135,255,255,255
20923,0.030,255,255,255
20924,0.083,255,255,255
20925,0.037,255,255,255
20926,0.252,255,255,255
20927,0.269,255,255,255
20928,0.034,255,255,255
20929,0.062,255,255,255
20930,0.080,255,255,255
20931,0.065,255,255,255
20932,0.040,255,255,255
20933,0.063,255,255,255
20934,0.139,255,255,255
20935,0.470,255,255,255
20936,0.161,255,255,255
20937,0.116,255,255,255
20938,0.107,255,255,255
20939,0.045,255,255,255
20940,0.081,255,255,255
20941,0.127,255,255,255
20942,0.151,255,255,255
20943,0.163,255,255,255
20944,0.071,255,255,255
20945,0.068,255,255,255
20946,0.094,255,255,255
20947,0.044,255,255,255
20948,0.021,255,255,255
20949,0.049,255,255,255
20950,0.313,255,255,255
20951,0.057,255,255,255
20952,0.057,255,255,255
20953,0.254,255,255,255
20954,0.147,255,255,255
20955,0.068,255,255,255
20956,0.296,255,255,255
20957,0.099,255,255,255
20958,0.185,255,255,255
20959,0.089,255,255,255
20960,0.141,255,255,255
20961,0.055,255,255,255
20962,0.218,255,255,255
20963,0.075,255,255,255
20964,0.054,255,255,255
20965,0.078,255,255,255
20966,0.048,255,255,255
20967,0.095,255,255,255
20968,0.055,255,255,255
20969,0.053,255,255,255
20970,0.123,255,255,255
20971,0.062,255,255,255
20972,0.334,255,255,255
20973,0.052,255,255,255
20974,0.781,255,255,255
20975,0.108,255,255,255
20976,0.116,255,255,255
20977,0.368,255,255,255
20978,0.062,255,255,255
20979,0.054,255,255,255
20980,0.060,255,255,255
20981,0.032,255,255,255
20982,0.054,255,255,255
20983,0.096,255,255,255
20984,0.057,255,255,255
20985,0.318,255,255,255
20986,0.058,255,255,255
20987,0.034,255,255,255
20988,0.039,255,255,255
20989,0.048,255,255,255
20990,0.057,255,255,255
20991,0.137,255,255,255
20992,0.066,255,255,255
20993,0.100,255,255,255
20994,0.310,255,255,255
20995,0.076,255,255,255
20996,0.309,255,255,255
20997,0.292,255,255,255
20998,0.096,255,255,255
20999,0.247,255,255,255
21000,0.051,255,255,255
21001,0.140,255,255,255
21002,0.059,255,255,255
21003,0.057,255,255,255
21004,0.051,255,255,255
21005,0.460,255,255,255
21006,0.066,255,255,255
21007,0.822,255,255,255
21008,0.049,255,255,255
21009,0.087,255,255,255
21010,0.024,255,255,255
21011,0.043,255,255,255
21012,0.257,255,255,255
21013,0.058,255,255,255
21014,0.143,255,255,255
21015,0.738,255,255,255
21016,0.340,255,255,255
21017,0.095,255,255,255
21018,0.048,255,255,255
21019,0.034,255,255,255
21020,0.134,255,255,255
21021,1.049,255,255,255
21022,0.031,255,255,255
21023,0.044,255,255,255
21024,0.372,255,255,255
21025,0.051,255,255,255
21026,0.025,255,255,255
21027,0.078,255,255,255
21028,1.246,255,255,255
21029,0.034,255,255,255
21030,0.030,255,255,255
21031,0.049,255,255,255
21032,0.063,255,255,255
21033,0.163,255,255,255
21034,0.348,255,255,255
21035,1.228,255,255,255
21036,0.016,255,255,255
21037,0.029,255,255,255
21038,0.073,255,255,255
21039,0.059,255,255,255
21040,0.120,255,255,255
21041,0.165,255,255,255
21042,0.066,255,255,255
21043,0.054,255,255,255
21044,0.234,255,255,255
21045,0.034,255,255,255
21046,0.067,255,255,255
21047,0.149,255,255,255
21048,0.037,255,255,255
21049,0.124,255,255,255
21050,0.012,255,255,255
21051,0.043,255,255,255
21052,0.126,255,255,255
21053,0.032,255,255,255
21054,0.070,255,255,255
21055,0.092,255,255,255
21056,0.060,255,255,255
21057,0.064,255,255,255
21058,0.617,255,255,255
21059,0.328,255,255,255
21060,0.100,255,255,255
21061,0.125,255,255,255
21062,0.054,255,255,255
21063,0.099,255,255,255
21064,0.062,255,255,255
21065,0.082,255,255,255
21066,0.355,255,255,255
21067,0.146,255,255,255
21068,0.555,255,255,255
21069,0.188,255,255,255
21070,0.042,255,255,255
21071,0.174,255,255,255
21072,0.418,255,255,255
21073,0.213,255,255,255
21074,0.097,255,255,255
21075,0.075,255,255,255
21076,0.128,255,255,255
21077,0.084,255,255,255
21078,0.142,255,255,255
21079,0.172,255,255,255
21080,0.113,255,255,255
21081,0.086,255,255,255
21082,0.046,255,255,255
21083,0.231,255,255,255
21084,0.068,255,255,255
21085,0.048,255,255,255
21086,0.074,255,255,255
21087,0.046,255,255,255
21088,0.023,255,255,255
21089,0.016,255,255,255
21090,0.073,255,255,255
21091,0.013,255,255,255
21092,0.013,255,255,255
21093,0.086,255,255,255
21094,0.046,255,255,255
21095,0.011,255,255,255
21096,0.027,255,255,255
21097,0.040,255,255,255
21098,0.060,255,255,255
21099,0.011,255,255,255
21100,0.106,255,255,255
21101,0.494,255,255,255
21102,0.021,255,255,255
21103,0.102,255,255,255
21104,0.094,255,255,255
21105,0.024,255,255,255
21106,0.071,255,255,255
21107,0.131,255,255,255
21108,0.054,255,255,255
21109,0.191,255,255,255
21110,0.058,255,255,255
21111,0.075,255,255,255
21112,0.057,255,255,255
21113,0.065,255,255,255
21114,0.091,255,255,255
21115,0.073,255,255,255
21116,0.090,255,255,255
21117,0.043,255,255,255
21118,0.036,255,255,255
21119,0.022,255,255,255
21120,0.148,255,255,255
21121,3.539,255,255,255
21122,0.117,255,255,255
21123,0.143,255,255,255
21124,0.056,255,255,255
21125,0.064,255,255,255
21126,0.084,255,255,255
21127,0.069,255,255,255
21128,0.045,255,255,255
21129,0.046,255,255,255
21130,0.266,255,255,255
21131,0.064,255,255,255
21132,0.076,255,255,255
21133,0.065,255,255,255
21134,0.289,255,255,255
21135,0.112,255,255,255
21136,0.071,255,255,255
21137,0.062,255,255,255
21138,0.182,255,255,255
21139,0.053,255,255,255
21140,0.219,255,255,255
21141,0.067,255,255,255
21142,0.134,255,255,255
21143,0.131,255,255,255
21144,0.130,255,255,255
21145,0.103,255,255,255
21146,0.077,255,255,255
21147,0.064,255,255,255
21148,0.021,255,255,255
21149,0.098,255,255,255
21150,0.273,255,255,255
21151,0.085,255,255,255
21152,0.021,255,255,255
21153,0.190,255,255,255
21154,0.390,255,255,255
21155,0.062,255,255,255
21156,0.086,255,255,255
21157,0.600,255,255,255
21158,0.043,255,255,255
21159,0.030,255,255,255
21160,0.091,255,255,255
21161,0.063,255,255,255
21162,0.080,255,255,255
21163,0.038,255,255,255
21164,0.053,255,255,255
21165,1.443,255,255,255
21166,0.104,255,255,255
21167,0.126,255,255,255
21168,0.113,255,255,255
21169,0.028,255,255,255
21170,0.199,255,255,255
21171,0.059,255,255,255
21172,0.064,255,255,255
21173,0.053,255,255,255
21174,0.031,255,255,255
21175,0.064,255,255,255
21176,0.066,255,255,255
21177,0.153,255,255,255
21178,0.211,255,255,255
21179,0.091,255,255,255
21180,0.100,255,255,255
21181,0.173,255,255,255
21182,0.133,255,255,255
21183,0.155,255,255,255
21184,0.093,255,255,255
21185,0.058,255,255,255
21186,0.052,255,255,255
21187,0.085,255,255,255
21188,0.165,255,255,255
21189,0.078,255,255,255
21190,0.159,255,255,255
21191,0.071,255,255,255
21192,0.355,255,255,255
21193,0.659,255,255,255
21194,0.043,255,255,255
21195,0.381,255,255,255
21196,0.052,255,255,255
21197,0.402,255,255,255
21198,0.074,255,255,255
21199,0.107,255,255,255
21200,0.103,255,255,255
21201,0.142,255,255,255
21202,0.104,255,255,255
21203,0.107,255,255,255
21204,0.063,255,255,255
21205,0.085,255,255,255
21206,0.527,255,255,255
21207,0.219,255,255,255
21208,0.057,255,255,255
21209,0.041,255,255,255
21210,0.239,255,255,255
21211,0.144,255,255,255
21212,0.053,255,255,255
21213,0.352,255,255,255
21214,0.039,255,255,255
21215,0.127,255,255,255
21216,0.336,255,255,255
21217,0.100,255,255,255
21218,0.316,255,255,255
21219,0.119,255,255,255
21220,0.137,255,255,255
21221,0.099,255,255,255
21222,0.044,255,255,255
21223,0.058,255,255,255
21224,0.099,255,255,255
21225,0.038,255,255,255
21226,0.219,255,255,255
21227,0.099,255,255,255
21228,0.093,255,255,255
21229,0.037,255,255,255
21230,0.115,255,255,255
21231,0.093,255,255,255
21232,0.620,255,255,255
21233,0.102,255,255,255
21234,0.400,255,255,255
21235,0.142,255,255,255
21236,0.087,255,255,255
21237,0.192,255,255,255
21238,0.404,255,255,255
21239,0.097,255,255,255
21240,0.122,255,255,255
21241,0.063,255,255,255
21242,0.157,255,255,255
21243,0.048,255,255,255
21244,0.251,255,255,255
21245,0.089,255,255,255
21246,0.365,255,255,255
21247,0.184,255,255,255
21248,0.136,255,255,255
21249,0.289,255,255,255
21250,0.056,255,255,255
21251,0.099,255,255,255
21252,0.055,255,255,255
21253,0.070,255,255,255
21254,1.967,255,255,255
21255,0.119,255,255,255
21256,0.162,255,255,255
21257,0.023,255,255,255
21258,0.044,255,255,255
21259,0.318,255,255,255
21260,0.078,255,255,255
21261,0.103,255,255,255
21262,0.453,255,255,255
21263,0.078,255,255,255
21264,0.276,255,255,255
21265,0.052,255,255,255
21266,0.171,255,255,255
21267,0.222,255,255,255
21268,0.067,255,255,255
21269,0.173,255,255,255
21270,0.221,255,255,255
21271,0.022,255,255,255
21272,0.768,255,255,255
21273,0.196,255,255,255
21274,0.048,255,255,255
21275,0.145,255,255,255
21276,0.069,255,255,255
21277,0.061,255,255,255
21278,0.135,255,255,255
21279,0.124,255,255,255
21280,0.065,255,255,255
21281,0.607,255,255,255
21282,0.062,255,255,255
21283,0.038,255,255,255
21284,0.020,255,255,255
21285,0.104,255,255,255
21286,0.229,255,255,255
21287,0.104,255,255,255
21288,0.075,255,255,255
21289,0.144,255,255,255
21290,0.094,255,255,255
21291,0.485,255,255,255
21292,0.092,255,255,255
21293,0.078,255,255,255
21294,0.038,255,255,255
21295,0.198,255,255,255
21296,0.028,255,255,255
21297,0.150,255,255,255
21298,0.287,255,255,255
21299,0.207,255,255,255
21300,0.340,255,255,255
21301,0.072,255,255,255
21302,0.111,255,255,255
21303,0.462,255,255,255
21304,0.187,255,255,255
21305,0.056,255,255,255
21306,0.104,255,255,255
21307,0.071,255,255,255
21308,0.037,255,255,255
21309,0.229,255,255,255
21310,0.076,255,255,255
21311,0.058,255,255,255
21312,0.064,255,255,255
21313,0.087,255,255,255
21314,0.084,255,255,255
21315,0.330,255,255,255
21316,0.217,255,255,255
21317,0.211,255,255,255
21318,0.133,255,255,255
21319,0.071,255,255,255
21320,0.044,255,255,255
21321,0.083,255,255,255
21322,0.169,255,255,255
21323,0.104,255,255,255
21324,0.018,255,255,255
21325,0.081,255,255,255
21326,0.212,255,255,255
21327,0.130,255,255,255
21328,0.097,255,255,255
21329,0.124,255,255,255
21330,0.276,255,255,255
21331,0.172,255,255,255
21332,0.035,255,255,255
21333,0.062,255,255,255
21334,0.060,255,255,255
21335,0.088,255,255,255
21336,0.055,255,255,255
21337,0.071,255,255,255
21338,0.017,255,255,255
21339,0.064,255,255,255
21340,0.030,255,255,255
21341,0.031,255,255,255
21342,0.018,255,255,255
21343,0.014,255,255,255
21344,0.011,255,255,255
21345,0.025,255,255,255
21346,0.014,255,255,255
21347,0.016,255,255,255
21348,0.015,255,255,255
21349,0.022,255,255,255
21350,0.010,255,255,255
21351,0.028,255,255,255
21352,0.012,255,255,255
21353,0.013,255,255,255
21354,0.012,255,255,255
21355,0.010,255,255,255
21356,0.032,255,255,255
21357,0.029,255,255,255
21358,0.053,255,255,255
21359,0.021,255,255,255
21360,0.071,255,255,255
21361,0.017,255,255,255
21362,0.031,255,255,255
21363,0.035,255,255,255
21364,0.038,255,255,255
21365,0.057,255,255,255
21366,0.034,255,255,255
21367,0.074,255,255,255
21368,0.017,255,255,255
21369,0.036,255,255,255
21370,0.428,255,255,255
21371,0.056,255,255,255
21372,0.145,255,255,255
21373,0.369,255,255,255
21374,0.337,255,255,255
21375,0.561,255,255,255
21376,0.085,255,255,255
21377,0.067,255,255,255
21378,0.071,255,255,255
21379,0.050,255,255,255
21380,0.086,255,255,255
21381,1.019,255,255,255
21382,0.207,255,255,255
21383,0.044,255,255,255
21384,0.064,255,255,255
21385,0.232,255,255,255
21386,0.027,255,255,255
21387,0.044,255,255,255
21388,0.058,255,255,255
21389,0.054,255,255,255
21390,0.018,255,255,255
21391,0.109,255,255,255
21392,0.341,255,255,255
21393,0.230,255,255,255
21394,0.084,255,255,255
21395,0.048,255,255,255
21396,0.050,255,255,255
21397,0.346,255,255,255
21398,0.070,255,255,255
21399,0.060,255,255,255
21400,0.152,255,255,255
21401,0.287,255,255,255
21402,0.030,255,255,255
21403,0.103,255,255,255
21404,0.062,255,255,255
21405,0.052,255,255,255
21406,3.932,255,255,255
21407,0.048,255,255,255
21408,0.115,255,255,255
21409,0.261,255,255,255
21410,0.106,255,255,255
21411,0.117,255,255,255
21412,0.048,255,255,255
21413,0.044,255,255,255
21414,0.070,255,255,255
21415,0.137,255,255,255
21416,0.205,255,255,255
21417,0.621,255,255,255
21418,0.233,255,255,255
21419,0.225,255,255,255
21420,2.156,255,255,255
21421,0.048,255,255,255
21422,0.028,255,255,255
21423,0.028,255,255,255
21424,0.034,255,255,255
21425,0.023,255,255,255
21426,0.852,255,255,255
21427,0.139,255,255,255
21428,0.193,255,255,255
21429,0.307,255,255,255
21430,0.409,255,255,255
21431,0.093,255,255,255
21432,0.031,255,255,255
21433,0.080,255,255,255
21434,0.074,255,255,255
21435,0.033,255,255,255
21436,0.142,255,255,255
21437,0.073,255,255,255
21438,0.034,255,255,255
21439,0.164,255,255,255
21440,0.072,255,255,255
21441,0.279,255,255,255
21442,0.056,255,255,255
21443,0.075,255,255,255
21444,0.750,255,255,255
21445,0.051,255,255,255
21446,0.029,255,255,255
21447,0.045,255,255,255
21448,1.517,255,255,255
21449,0.054,255,255,255
21450,0.190,255,255,255
21451,0.068,255,255,255
21452,0.065,255,255,255
21453,0.072,255,255,255
21454,0.013,255,255,255
21455,1.690,255,255,255
21456,0.486,255,255,255
21457,0.197,255,255,255
21458,0.036,255,255,255
21459,0.051,255,255,255
21460,0.072,255,255,255
21461,0.085,255,255,255
21462,0.215,255,255,255
21463,0.498,255,255,255
21464,0.077,255,255,255
21465,0.543,255,255,255
21466,0.313,255,255,255
21467,0.755,255,255,255
21468,0.379,255,255,255
21469,0.032,255,255,255
21470,0.041,255,255,255
21471,0.081,255,255,255
21472,0.046,255,255,255
21473,0.054,255,255,255
21474,0.245,255,255,255
21475,0.405,255,255,255
21476,0.025,255,255,255
21477,0.349,255,255,255
21478,0.077,255,255,255
21479,0.137,255,255,255
21480,0.256,255,255,255
21481,0.276,255,255,255
21482,0.096,255,255,255
21483,0.057,255,255,255
21484,0.036,255,255,255
21485,0.058,255,255,255
21486,0.206,255,255,255
21487,0.037,255,255,255
21488,0.058,255,255,255
21489,0.260,255,255,255
21490,0.038,255,255,255
21491,0.015,255,255,255
21492,0.047,255,255,255
21493,0.080,255,255,255
21494,0.090,255,255,255
21495,1.169,255,255,255
21496,0.171,255,255,255
21497,0.113,255,255,255
21498,0.080,255,255,255
21499,0.099,255,255,255
21500,0.088,255,255,255
21501,0.108,255,255,255
21502,0.083,255,255,255
21503,0.022,255,255,255
21504,0.178,255,255,255
21505,0.037,255,255,255
21506,0.162,255,255,255
21507,0.147,255,255,255
21508,0.028,255,255,255
21509,0.177,255,255,255
21510,0.040,255,255,255
21511,0.128,255,255,255
21512,0.076,255,255,255
21513,0.021,255,255,255
21514,0.027,255,255,255
21515,0.912,255,255,255
21516,0.044,255,255,255
21517,0.152,255,255,255
21518,0.050,255,255,255
21519,0.125,255,255,255
21520,0.061,255,255,255
21521,0.049,255,255,255
21522,0.085,255,255,255
21523,0.444,255,255,255
21524,0.444,255,255,255
21525,0.038,255,255,255
21526,0.174,255,255,255
21527,0.072,255,255,255
21528,0.059,255,255,255
21529,0.279,255,255,255
21530,0.053,255,255,255
21531,0.058,255,255,255
21532,0.058,255,255,255
21533,0.077,255,255,255
21534,0.086,255,255,255
21535,0.120,255,255,255
21536,0.046,255,255,255
21537,0.127,255,255,255
21538,0.059,255,255,255
21539,0.052,255,255,255
21540,0.094,255,255,255
21541,0.358,255,255,255
21542,0.411,255,255,255
21543,0.407,255,255,255
21544,0.078,255,255,255
21545,0.062,255,255,255
21546,0.018,255,255,255
21547,0.100,255,255,255
21548,0.056,255,255,255
21549,0.126,255,255,255
21550,0.103,255,255,255
21551,0.033,255,255,255
21552,0.214,255,255,255
21553,0.320,255,255,255
21554,0.051,255,255,255
21555,0.049,255,255,255
21556,0.054,255,255,255
21557,0.117,255,255,255
21558,0.284,255,255,255
21559,0.982,255,255,255
21560,0.185,255,255,255
21561,0.033,255,255,255
21562,0.139,255,255,255
21563,0.105,255,255,255
21564,0.152,255,255,255
21565,0.219,255,255,255
21566,0.052,255,255,255
21567,0.175,255,255,255
21568,0.228,255,255,255
21569,0.101,255,255,255
21570,0.171,255,255,255
21571,0.212,255,255,255
21572,0.084,255,255,255
21573,0.286,255,255,255
21574,0.161,255,255,255
21575,0.271,255,255,255
21576,0.205,255,255,255
21577,0.303,255,255,255
21578,0.424,255,255,255
21579,0.424,255,255,255
21580,0.113,255,255,255
21581,0.070,255,255,255
21582,0.306,255,255,255
21583,0.144,255,255,255
21584,0.203,255,255,255
21585,0.057,255,255,255
21586,0.304,255,255,255
21587,0.139,255,255,255
21588,0.128,255,255,255
21589,0.015,255,255,255
21590,0.042,255,255,255
21591,0.031,255,255,255
21592,0.084,255,255,255
21593,0.049,255,255,255
21594,0.106,255,255,255
21595,1.489,255,255,255
21596,0.096,255,255,255
21597,0.234,255,255,255
21598,0.438,255,255,255
21599,1.181,255,255,255
21600,0.093,255,255,255
21601,0.065,255,255,255
21602,0.021,255,255,255
21603,0.073,255,255,255
21604,0.046,255,255,255
21605,0.036,255,255,255
21606,0.128,255,255,255
21607,0.174,255,255,255
21608,0.079,255,255,255
21609,0.047,255,255,255
21610,0.052,255,255,255
21611,0.057,255,255,255
21612,0.325,255,255,255
21613,0.045,255,255,255
21614,0.064,255,255,255
21615,0.942,255,255,255
21616,0.127,255,255,255
21617,0.079,255,255,255
21618,0.105,255,255,255
21619,0.025,255,255,255
21620,0.180,255,255,255
21621,0.040,255,255,255
21622,0.902,255,255,255
21623,0.043,255,255,255
21624,0.072,255,255,255
21625,0.738,255,255,255
21626,0.095,255,255,255
21627,1.237,255,255,255
21628,0.057,255,255,255
21629,0.113,255,255,255
21630,0.047,255,255,255
21631,0.376,255,255,255
21632,0.112,255,255,255
21633,0.086,255,255,255
21634,0.075,255,255,255
21635,0.069,255,255,255
21636,0.087,255,255,255
21637,0.047,255,255,255
21638,0.268,255,255,255
21639,0.186,255,255,255
21640,0.079,255,255,255
21641,0.058,255,255,255
21642,0.356,255,255,255
21643,0.590,255,255,255
21644,0.093,255,255,255
21645,0.125,255,255,255
21646,0.033,255,255,255
21647,0.137,255,255,255
21648,0.050,255,255,255
21649,0.129,255,255,255
21650,0.070,255,255,255
21651,0.056,255,255,255
21652,0.105,255,255,255
21653,0.853,255,255,255
21654,0.133,255,255,255
21655,0.036,255,255,255
21656,0.086,255,255,255
21657,0.086,255,255,255
21658,0.152,255,255,255
21659,0.127,255,255,255
21660,0.048,255,255,255
21661,0.474,255,255,255
21662,0.212,255,255,255
21663,0.082,255,255,255
21664,0.102,255,255,255
21665,0.254,255,255,255
21666,0.700,255,255,255
21667,0.127,255,255,255
21668,0.052,255,255,255
21669,0.356,255,255,255
21670,0.139,255,255,255
21671,0.296,255,255,255
21672,0.065,255,255,255
21673,0.134,255,255,255
21674,0.084,255,255,255
21675,0.394,255,255,255
21676,0.263,255,255,255
21677,0.416,255,255,255
21678,0.423,255,255,255
21679,0.048,255,255,255
21680,0.264,255,255,255
21681,0.062,255,255,255
21682,0.041,255,255,255
21683,0.058,255,255,255
21684,0.039,255,255,255
21685,0.046,255,255,255
