 ,Area,Mean,Min,Max
41077,0.163,255,255,255
41078,0.063,255,255,255
41079,0.125,255,255,255
41080,1.441,255,255,255
41081,0.132,255,255,255
41082,1.203,255,255,255
41083,0.116,255,255,255
41084,0.261,255,255,255
41085,0.118,255,255,255
41086,0.238,255,255,255
41087,0.082,255,255,255
41088,0.105,255,255,255
41089,0.111,255,255,255
41090,0.087,255,255,255
41091,0.321,255,255,255
41092,0.084,255,255,255
41093,0.093,255,255,255
41094,0.163,255,255,255
41095,0.041,255,255,255
41096,0.025,255,255,255
41097,0.065,255,255,255
41098,0.014,255,255,255
41099,0.011,255,255,255
41100,0.015,255,255,255
41101,0.045,255,255,255
41102,0.010,255,255,255
41103,0.011,255,255,255
41104,0.011,255,255,255
41105,0.050,255,255,255
41106,0.057,255,255,255
41107,0.029,255,255,255
41108,0.438,255,255,255
41109,0.164,255,255,255
41110,2.866,255,255,255
41111,0.068,255,255,255
41112,0.092,255,255,255
41113,0.108,255,255,255
41114,0.128,255,255,255
41115,0.098,255,255,255
41116,0.122,255,255,255
41117,0.023,255,255,255
41118,0.301,255,255,255
41119,0.200,255,255,255
41120,0.105,255,255,255
41121,0.168,255,255,255
41122,0.036,255,255,255
41123,0.130,255,255,255
41124,0.080,255,255,255
41125,0.089,255,255,255
41126,0.170,255,255,255
41127,1.717,255,255,255
41128,0.021,255,255,255
41129,0.089,255,255,255
41130,0.216,255,255,255
41131,0.172,255,255,255
41132,0.417,255,255,255
41133,0.081,255,255,255
41134,0.151,255,255,255
41135,0.185,255,255,255
41136,0.849,255,255,255
41137,0.490,255,255,255
41138,0.123,255,255,255
41139,0.146,255,255,255
41140,0.082,255,255,255
41141,0.089,255,255,255
41142,0.138,255,255,255
41143,0.228,255,255,255
41144,0.081,255,255,255
41145,0.105,255,255,255
41146,0.184,255,255,255
41147,0.167,255,255,255
41148,0.470,255,255,255
41149,0.181,255,255,255
41150,0.022,255,255,255
41151,0.199,255,255,255
41152,0.160,255,255,255
41153,0.057,255,255,255
41154,0.144,255,255,255
41155,0.148,255,255,255
41156,0.073,255,255,255
41157,0.042,255,255,255
41158,0.059,255,255,255
41159,0.036,255,255,255
41160,0.111,255,255,255
41161,0.063,255,255,255
41162,0.182,255,255,255
41163,0.097,255,255,255
41164,0.398,255,255,255
41165,0.265,255,255,255
41166,0.307,255,255,255
41167,0.096,255,255,255
41168,0.344,255,255,255
41169,0.151,255,255,255
41170,0.071,255,255,255
41171,0.108,255,255,255
41172,0.153,255,255,255
41173,2.652,255,255,255
41174,0.229,255,255,255
41175,0.135,255,255,255
41176,1.496,255,255,255
41177,0.446,255,255,255
41178,0.134,255,255,255
41179,0.225,255,255,255
41180,2.242,255,255,255
41181,0.201,255,255,255
41182,0.351,255,255,255
41183,0.064,255,255,255
41184,0.191,255,255,255
41185,0.155,255,255,255
41186,0.476,255,255,255
41187,0.089,255,255,255
41188,0.146,255,255,255
41189,0.234,255,255,255
41190,1.823,255,255,255
41191,0.110,255,255,255
41192,0.311,255,255,255
41193,0.034,255,255,255
41194,0.066,255,255,255
41195,0.086,255,255,255
41196,0.082,255,255,255
41197,0.110,255,255,255
41198,0.457,255,255,255
41199,0.095,255,255,255
41200,0.080,255,255,255
41201,0.132,255,255,255
41202,0.752,255,255,255
41203,0.070,255,255,255
41204,0.121,255,255,255
41205,0.075,255,255,255
41206,0.282,255,255,255
41207,0.139,255,255,255
41208,0.139,255,255,255
41209,1.353,255,255,255
41210,0.350,255,255,255
41211,0.089,255,255,255
41212,0.051,255,255,255
41213,0.117,255,255,255
41214,0.176,255,255,255
41215,0.585,255,255,255
41216,0.173,255,255,255
41217,0.087,255,255,255
41218,0.191,255,255,255
41219,0.232,255,255,255
41220,0.234,255,255,255
41221,0.077,255,255,255
41222,0.015,255,255,255
41223,0.080,255,255,255
41224,0.036,255,255,255
41225,0.059,255,255,255
41226,0.116,255,255,255
41227,0.097,255,255,255
41228,0.108,255,255,255
41229,0.252,255,255,255
41230,0.099,255,255,255
41231,0.435,255,255,255
41232,0.173,255,255,255
41233,0.065,255,255,255
41234,0.076,255,255,255
41235,0.269,255,255,255
41236,2.174,255,255,255
41237,0.529,255,255,255
41238,0.015,255,255,255
41239,0.062,255,255,255
41240,0.089,255,255,255
41241,0.081,255,255,255
41242,0.079,255,255,255
41243,0.039,255,255,255
41244,0.294,255,255,255
41245,0.247,255,255,255
41246,0.090,255,255,255
41247,0.033,255,255,255
41248,0.123,255,255,255
41249,0.075,255,255,255
41250,0.242,255,255,255
41251,0.139,255,255,255
41252,0.120,255,255,255
41253,0.064,255,255,255
41254,0.055,255,255,255
41255,0.015,255,255,255
41256,0.067,255,255,255
41257,0.048,255,255,255
41258,0.089,255,255,255
41259,0.148,255,255,255
41260,0.631,255,255,255
41261,0.682,255,255,255
41262,0.070,255,255,255
41263,0.158,255,255,255
41264,0.101,255,255,255
41265,0.466,255,255,255
41266,0.107,255,255,255
41267,0.487,255,255,255
41268,0.105,255,255,255
41269,0.086,255,255,255
41270,0.067,255,255,255
41271,0.172,255,255,255
41272,0.225,255,255,255
41273,0.367,255,255,255
41274,0.114,255,255,255
41275,0.325,255,255,255
41276,0.090,255,255,255
41277,0.104,255,255,255
41278,0.129,255,255,255
41279,2.675,255,255,255
41280,0.115,255,255,255
41281,0.222,255,255,255
41282,0.112,255,255,255
41283,0.059,255,255,255
41284,0.115,255,255,255
41285,0.136,255,255,255
41286,0.623,255,255,255
41287,0.115,255,255,255
41288,0.111,255,255,255
41289,0.111,255,255,255
41290,0.087,255,255,255
41291,0.603,255,255,255
41292,0.184,255,255,255
41293,0.089,255,255,255
41294,0.601,255,255,255
41295,1.610,255,255,255
41296,0.120,255,255,255
41297,0.043,255,255,255
41298,0.146,255,255,255
41299,0.128,255,255,255
41300,1.245,255,255,255
41301,0.037,255,255,255
41302,0.308,255,255,255
41303,0.467,255,255,255
41304,0.199,255,255,255
41305,0.108,255,255,255
41306,0.073,255,255,255
41307,0.116,255,255,255
41308,0.122,255,255,255
41309,0.119,255,255,255
41310,0.124,255,255,255
41311,0.102,255,255,255
41312,0.065,255,255,255
41313,0.216,255,255,255
41314,0.201,255,255,255
41315,0.062,255,255,255
41316,0.207,255,255,255
41317,0.103,255,255,255
41318,0.111,255,255,255
41319,0.051,255,255,255
41320,0.368,255,255,255
41321,0.016,255,255,255
41322,0.046,255,255,255
41323,0.640,255,255,255
41324,0.161,255,255,255
41325,0.341,255,255,255
41326,0.138,255,255,255
41327,0.085,255,255,255
41328,0.100,255,255,255
41329,0.129,255,255,255
41330,0.160,255,255,255
41331,0.065,255,255,255
41332,0.294,255,255,255
41333,1.236,255,255,255
41334,0.013,255,255,255
41335,0.115,255,255,255
41336,0.730,255,255,255
41337,0.076,255,255,255
41338,0.240,255,255,255
41339,0.096,255,255,255
41340,0.115,255,255,255
41341,0.239,255,255,255
41342,0.106,255,255,255
41343,0.017,255,255,255
41344,1.061,255,255,255
41345,0.228,255,255,255
41346,0.073,255,255,255
41347,0.171,255,255,255
41348,0.111,255,255,255
41349,1.227,255,255,255
41350,0.182,255,255,255
41351,0.522,255,255,255
41352,0.440,255,255,255
41353,0.314,255,255,255
41354,0.326,255,255,255
41355,0.117,255,255,255
41356,0.059,255,255,255
41357,0.198,255,255,255
41358,0.612,255,255,255
41359,0.303,255,255,255
41360,0.211,255,255,255
41361,0.271,255,255,255
41362,0.138,255,255,255
41363,2.036,255,255,255
41364,0.187,255,255,255
41365,0.365,255,255,255
41366,0.110,255,255,255
41367,0.159,255,255,255
41368,0.695,255,255,255
41369,0.393,255,255,255
41370,0.073,255,255,255
41371,0.039,255,255,255
41372,0.064,255,255,255
41373,0.144,255,255,255
41374,0.036,255,255,255
41375,0.066,255,255,255
41376,0.697,255,255,255
41377,0.029,255,255,255
41378,0.088,255,255,255
41379,0.473,255,255,255
41380,0.019,255,255,255
41381,0.076,255,255,255
41382,1.233,255,255,255
41383,1.002,255,255,255
41384,0.070,255,255,255
41385,0.068,255,255,255
41386,0.260,255,255,255
41387,0.140,255,255,255
41388,0.109,255,255,255
41389,0.250,255,255,255
41390,0.141,255,255,255
41391,0.586,255,255,255
41392,0.249,255,255,255
41393,0.143,255,255,255
41394,0.067,255,255,255
41395,0.263,255,255,255
41396,0.013,255,255,255
41397,0.068,255,255,255
41398,0.176,255,255,255
41399,0.043,255,255,255
41400,0.059,255,255,255
41401,0.094,255,255,255
41402,0.125,255,255,255
41403,0.149,255,255,255
41404,0.116,255,255,255
41405,0.388,255,255,255
41406,0.529,255,255,255
41407,0.111,255,255,255
41408,0.089,255,255,255
41409,0.073,255,255,255
41410,0.140,255,255,255
41411,0.115,255,255,255
41412,0.112,255,255,255
41413,0.614,255,255,255
41414,0.253,255,255,255
41415,0.088,255,255,255
41416,1.127,255,255,255
41417,0.100,255,255,255
41418,0.151,255,255,255
41419,0.011,255,255,255
41420,0.239,255,255,255
41421,0.051,255,255,255
41422,0.164,255,255,255
41423,0.122,255,255,255
41424,0.136,255,255,255
41425,0.019,255,255,255
41426,0.150,255,255,255
41427,0.440,255,255,255
41428,0.218,255,255,255
41429,0.146,255,255,255
41430,1.034,255,255,255
41431,0.193,255,255,255
41432,0.113,255,255,255
41433,0.106,255,255,255
41434,0.074,255,255,255
41435,0.062,255,255,255
41436,0.011,255,255,255
41437,0.270,255,255,255
41438,0.466,255,255,255
41439,0.114,255,255,255
41440,0.126,255,255,255
41441,0.530,255,255,255
41442,0.270,255,255,255
41443,0.032,255,255,255
41444,0.038,255,255,255
41445,0.102,255,255,255
41446,0.018,255,255,255
41447,0.089,255,255,255
41448,0.014,255,255,255
41449,0.032,255,255,255
41450,0.015,255,255,255
41451,1.026,255,255,255
41452,0.067,255,255,255
41453,0.266,255,255,255
41454,0.093,255,255,255
41455,0.045,255,255,255
41456,0.076,255,255,255
41457,0.187,255,255,255
41458,0.162,255,255,255
41459,0.172,255,255,255
41460,0.110,255,255,255
41461,0.290,255,255,255
41462,0.049,255,255,255
41463,0.079,255,255,255
41464,0.101,255,255,255
41465,0.194,255,255,255
41466,1.781,255,255,255
41467,0.078,255,255,255
41468,0.451,255,255,255
41469,0.059,255,255,255
41470,0.128,255,255,255
41471,0.169,255,255,255
41472,0.236,255,255,255
41473,0.427,255,255,255
41474,0.106,255,255,255
41475,0.041,255,255,255
41476,0.172,255,255,255
41477,0.351,255,255,255
41478,0.150,255,255,255
41479,0.101,255,255,255
41480,0.140,255,255,255
41481,0.121,255,255,255
41482,0.321,255,255,255
41483,0.105,255,255,255
41484,0.080,255,255,255
41485,0.090,255,255,255
41486,0.295,255,255,255
41487,0.212,255,255,255
41488,0.099,255,255,255
41489,0.213,255,255,255
41490,0.071,255,255,255
41491,0.056,255,255,255
41492,0.327,255,255,255
41493,0.148,255,255,255
41494,0.785,255,255,255
41495,0.170,255,255,255
41496,0.113,255,255,255
41497,0.100,255,255,255
41498,0.028,255,255,255
41499,0.299,255,255,255
41500,0.081,255,255,255
41501,0.061,255,255,255
41502,0.064,255,255,255
41503,0.131,255,255,255
41504,0.149,255,255,255
41505,0.169,255,255,255
41506,0.476,255,255,255
41507,0.078,255,255,255
41508,0.092,255,255,255
41509,0.206,255,255,255
41510,0.212,255,255,255
41511,0.242,255,255,255
41512,0.590,255,255,255
41513,0.351,255,255,255
41514,0.200,255,255,255
41515,0.159,255,255,255
41516,0.086,255,255,255
41517,0.131,255,255,255
41518,0.049,255,255,255
41519,0.275,255,255,255
41520,0.382,255,255,255
41521,0.152,255,255,255
41522,0.083,255,255,255
41523,0.100,255,255,255
41524,1.063,255,255,255
41525,0.013,255,255,255
41526,0.376,255,255,255
41527,0.113,255,255,255
41528,0.378,255,255,255
41529,0.087,255,255,255
41530,0.718,255,255,255
41531,0.178,255,255,255
41532,0.280,255,255,255
41533,0.091,255,255,255
41534,0.112,255,255,255
41535,0.194,255,255,255
41536,0.116,255,255,255
41537,0.262,255,255,255
41538,0.179,255,255,255
41539,0.270,255,255,255
41540,0.122,255,255,255
41541,0.111,255,255,255
41542,0.358,255,255,255
41543,0.069,255,255,255
41544,0.020,255,255,255
41545,0.528,255,255,255
41546,1.633,255,255,255
41547,0.139,255,255,255
41548,0.165,255,255,255
41549,0.352,255,255,255
41550,0.200,255,255,255
41551,0.080,255,255,255
41552,0.071,255,255,255
41553,0.145,255,255,255
41554,0.266,255,255,255
41555,0.212,255,255,255
41556,0.070,255,255,255
41557,0.067,255,255,255
41558,0.011,255,255,255
41559,0.245,255,255,255
41560,0.267,255,255,255
41561,0.199,255,255,255
41562,0.022,255,255,255
41563,0.458,255,255,255
41564,0.390,255,255,255
41565,0.157,255,255,255
41566,0.067,255,255,255
41567,0.099,255,255,255
41568,2.800,255,255,255
41569,0.126,255,255,255
41570,0.149,255,255,255
41571,0.023,255,255,255
41572,0.197,255,255,255
41573,0.280,255,255,255
41574,0.146,255,255,255
41575,0.153,255,255,255
41576,0.124,255,255,255
41577,0.313,255,255,255
41578,0.221,255,255,255
41579,0.345,255,255,255
41580,0.151,255,255,255
41581,0.220,255,255,255
41582,0.179,255,255,255
41583,0.065,255,255,255
41584,0.164,255,255,255
41585,0.111,255,255,255
41586,0.102,255,255,255
41587,0.574,255,255,255
41588,0.141,255,255,255
41589,0.732,255,255,255
41590,0.137,255,255,255
41591,0.111,255,255,255
41592,0.121,255,255,255
41593,0.596,255,255,255
41594,0.082,255,255,255
41595,0.218,255,255,255
41596,0.083,255,255,255
41597,0.351,255,255,255
41598,0.080,255,255,255
41599,0.161,255,255,255
41600,0.298,255,255,255
41601,0.240,255,255,255
41602,0.153,255,255,255
41603,0.201,255,255,255
41604,0.372,255,255,255
41605,0.071,255,255,255
41606,0.065,255,255,255
41607,0.163,255,255,255
41608,0.202,255,255,255
41609,0.115,255,255,255
41610,0.389,255,255,255
41611,0.158,255,255,255
41612,0.094,255,255,255
41613,0.236,255,255,255
41614,0.071,255,255,255
41615,0.419,255,255,255
41616,0.393,255,255,255
41617,0.422,255,255,255
41618,0.298,255,255,255
41619,0.118,255,255,255
41620,0.740,255,255,255
41621,0.095,255,255,255
41622,0.129,255,255,255
41623,0.117,255,255,255
41624,0.036,255,255,255
41625,0.101,255,255,255
41626,0.094,255,255,255
41627,0.262,255,255,255
41628,0.062,255,255,255
41629,0.066,255,255,255
41630,0.028,255,255,255
41631,0.052,255,255,255
41632,0.111,255,255,255
41633,0.032,255,255,255
41634,0.021,255,255,255
41635,0.018,255,255,255
41636,0.043,255,255,255
41637,0.035,255,255,255
41638,0.012,255,255,255
41639,0.010,255,255,255
41640,0.026,255,255,255
41641,0.013,255,255,255
41642,0.029,255,255,255
41643,0.019,255,255,255
41644,0.012,255,255,255
41645,0.025,255,255,255
41646,0.010,255,255,255
41647,0.053,255,255,255
41648,0.012,255,255,255
41649,0.031,255,255,255
41650,0.013,255,255,255
41651,0.010,255,255,255
41652,0.012,255,255,255
41653,0.018,255,255,255
41654,0.010,255,255,255
41655,0.186,255,255,255
41656,0.079,255,255,255
41657,0.166,255,255,255
41658,0.207,255,255,255
41659,0.045,255,255,255
41660,0.039,255,255,255
41661,0.952,255,255,255
41662,0.530,255,255,255
41663,0.435,255,255,255
41664,0.612,255,255,255
41665,0.054,255,255,255
41666,0.071,255,255,255
41667,0.084,255,255,255
41668,0.118,255,255,255
41669,0.159,255,255,255
41670,0.217,255,255,255
41671,0.045,255,255,255
41672,0.070,255,255,255
41673,0.072,255,255,255
41674,0.068,255,255,255
41675,0.145,255,255,255
41676,0.055,255,255,255
41677,0.014,255,255,255
41678,0.050,255,255,255
41679,0.307,255,255,255
41680,0.022,255,255,255
41681,0.236,255,255,255
41682,0.128,255,255,255
41683,0.366,255,255,255
41684,0.092,255,255,255
41685,0.014,255,255,255
41686,0.058,255,255,255
41687,0.080,255,255,255
41688,0.485,255,255,255
41689,0.072,255,255,255
41690,0.173,255,255,255
41691,0.816,255,255,255
41692,0.113,255,255,255
41693,0.321,255,255,255
41694,0.058,255,255,255
41695,0.163,255,255,255
41696,0.198,255,255,255
41697,0.089,255,255,255
41698,0.305,255,255,255
41699,0.310,255,255,255
41700,0.050,255,255,255
41701,0.091,255,255,255
41702,0.489,255,255,255
41703,0.041,255,255,255
41704,0.127,255,255,255
41705,0.086,255,255,255
41706,0.421,255,255,255
41707,0.102,255,255,255
41708,0.047,255,255,255
41709,0.089,255,255,255
41710,0.039,255,255,255
41711,0.173,255,255,255
41712,0.148,255,255,255
41713,0.157,255,255,255
41714,0.032,255,255,255
41715,0.049,255,255,255
41716,0.214,255,255,255
41717,1.085,255,255,255
41718,0.137,255,255,255
41719,0.725,255,255,255
41720,0.034,255,255,255
41721,0.584,255,255,255
41722,0.236,255,255,255
41723,0.094,255,255,255
41724,0.135,255,255,255
41725,0.022,255,255,255
41726,0.277,255,255,255
41727,0.242,255,255,255
41728,0.129,255,255,255
41729,0.010,255,255,255
41730,0.048,255,255,255
41731,0.252,255,255,255
41732,1.090,255,255,255
41733,0.130,255,255,255
41734,0.213,255,255,255
41735,0.173,255,255,255
41736,0.043,255,255,255
41737,0.117,255,255,255
41738,0.473,255,255,255
41739,0.038,255,255,255
41740,0.097,255,255,255
41741,0.221,255,255,255
41742,0.160,255,255,255
41743,0.010,255,255,255
41744,0.346,255,255,255
41745,0.099,255,255,255
41746,0.126,255,255,255
41747,0.105,255,255,255
41748,0.148,255,255,255
41749,0.033,255,255,255
41750,0.210,255,255,255
41751,0.016,255,255,255
41752,0.071,255,255,255
41753,0.068,255,255,255
41754,0.041,255,255,255
41755,0.191,255,255,255
41756,0.017,255,255,255
41757,0.060,255,255,255
41758,0.077,255,255,255
41759,0.107,255,255,255
41760,0.337,255,255,255
41761,0.097,255,255,255
41762,0.095,255,255,255
41763,0.188,255,255,255
41764,0.047,255,255,255
41765,0.075,255,255,255
41766,0.254,255,255,255
41767,0.025,255,255,255
41768,0.013,255,255,255
41769,0.074,255,255,255
41770,0.033,255,255,255
41771,0.089,255,255,255
41772,0.184,255,255,255
41773,0.037,255,255,255
41774,0.015,255,255,255
41775,0.088,255,255,255
41776,0.018,255,255,255
41777,0.061,255,255,255
41778,0.059,255,255,255
41779,0.025,255,255,255
41780,0.018,255,255,255
41781,1.090,255,255,255
41782,0.085,255,255,255
41783,0.099,255,255,255
41784,0.042,255,255,255
41785,0.130,255,255,255
41786,0.084,255,255,255
41787,0.079,255,255,255
41788,0.583,255,255,255
41789,0.095,255,255,255
41790,0.250,255,255,255
41791,0.933,255,255,255
41792,0.013,255,255,255
41793,0.208,255,255,255
41794,0.190,255,255,255
41795,0.057,255,255,255
41796,0.250,255,255,255
41797,0.112,255,255,255
41798,0.038,255,255,255
41799,0.010,255,255,255
41800,1.023,255,255,255
41801,0.167,255,255,255
41802,0.100,255,255,255
41803,0.055,255,255,255
41804,0.261,255,255,255
41805,0.148,255,255,255
41806,0.096,255,255,255
41807,0.076,255,255,255
41808,0.165,255,255,255
41809,0.161,255,255,255
41810,0.043,255,255,255
41811,0.152,255,255,255
41812,0.162,255,255,255
41813,0.660,255,255,255
41814,0.042,255,255,255
41815,0.325,255,255,255
41816,0.068,255,255,255
41817,0.088,255,255,255
41818,0.093,255,255,255
41819,0.014,255,255,255
41820,0.011,255,255,255
41821,0.078,255,255,255
41822,0.038,255,255,255
41823,0.085,255,255,255
41824,0.059,255,255,255
41825,0.273,255,255,255
41826,0.127,255,255,255
41827,0.274,255,255,255
41828,0.091,255,255,255
41829,0.064,255,255,255
41830,0.100,255,255,255
41831,0.026,255,255,255
41832,0.068,255,255,255
41833,0.041,255,255,255
41834,0.034,255,255,255
41835,0.029,255,255,255
41836,0.092,255,255,255
41837,0.342,255,255,255
41838,0.508,255,255,255
41839,0.413,255,255,255
41840,0.194,255,255,255
41841,0.058,255,255,255
41842,0.277,255,255,255
41843,0.073,255,255,255
41844,0.394,255,255,255
41845,0.347,255,255,255
41846,0.104,255,255,255
41847,0.144,255,255,255
41848,0.196,255,255,255
41849,0.039,255,255,255
41850,0.132,255,255,255
41851,0.017,255,255,255
41852,0.502,255,255,255
41853,0.089,255,255,255
41854,0.069,255,255,255
41855,0.078,255,255,255
41856,0.074,255,255,255
41857,0.099,255,255,255
41858,0.137,255,255,255
41859,0.117,255,255,255
41860,0.978,255,255,255
41861,0.074,255,255,255
41862,0.065,255,255,255
41863,0.214,255,255,255
41864,0.246,255,255,255
41865,0.075,255,255,255
41866,0.062,255,255,255
41867,0.607,255,255,255
41868,0.040,255,255,255
41869,0.033,255,255,255
41870,0.113,255,255,255
41871,0.634,255,255,255
41872,0.082,255,255,255
41873,0.025,255,255,255
41874,0.057,255,255,255
41875,0.159,255,255,255
41876,0.215,255,255,255
41877,0.123,255,255,255
41878,0.055,255,255,255
41879,0.121,255,255,255
41880,0.185,255,255,255
41881,0.072,255,255,255
41882,0.122,255,255,255
41883,0.081,255,255,255
41884,0.036,255,255,255
41885,0.065,255,255,255
41886,0.224,255,255,255
41887,0.034,255,255,255
41888,0.081,255,255,255
41889,0.184,255,255,255
41890,0.019,255,255,255
41891,0.120,255,255,255
41892,0.103,255,255,255
41893,0.015,255,255,255
41894,0.341,255,255,255
41895,0.431,255,255,255
41896,0.048,255,255,255
41897,0.257,255,255,255
41898,0.059,255,255,255
41899,0.115,255,255,255
41900,0.059,255,255,255
41901,0.101,255,255,255
41902,0.023,255,255,255
41903,0.062,255,255,255
41904,0.020,255,255,255
41905,0.172,255,255,255
41906,0.070,255,255,255
41907,0.011,255,255,255
41908,0.068,255,255,255
41909,0.081,255,255,255
41910,0.059,255,255,255
41911,0.019,255,255,255
41912,0.023,255,255,255
41913,0.012,255,255,255
41914,0.017,255,255,255
41915,0.034,255,255,255
41916,0.035,255,255,255
41917,0.028,255,255,255
41918,0.018,255,255,255
41919,0.012,255,255,255
41920,0.010,255,255,255
41921,0.017,255,255,255
41922,0.094,255,255,255
41923,0.032,255,255,255
41924,0.038,255,255,255
41925,0.031,255,255,255
41926,0.011,255,255,255
41927,0.112,255,255,255
41928,0.010,255,255,255
41929,0.021,255,255,255
41930,0.133,255,255,255
41931,0.686,255,255,255
41932,0.050,255,255,255
41933,0.121,255,255,255
41934,0.176,255,255,255
41935,0.192,255,255,255
41936,0.134,255,255,255
41937,0.620,255,255,255
41938,0.086,255,255,255
41939,0.012,255,255,255
41940,0.195,255,255,255
41941,0.140,255,255,255
41942,0.255,255,255,255
41943,0.118,255,255,255
41944,0.678,255,255,255
41945,0.255,255,255,255
41946,0.136,255,255,255
41947,0.150,255,255,255
41948,0.184,255,255,255
41949,0.287,255,255,255
41950,0.603,255,255,255
41951,0.105,255,255,255
41952,0.104,255,255,255
41953,0.418,255,255,255
41954,1.412,255,255,255
41955,0.111,255,255,255
41956,0.084,255,255,255
41957,0.269,255,255,255
41958,0.096,255,255,255
41959,0.130,255,255,255
41960,0.024,255,255,255
41961,0.038,255,255,255
41962,0.163,255,255,255
41963,0.039,255,255,255
41964,0.109,255,255,255
41965,0.073,255,255,255
41966,0.084,255,255,255
41967,0.089,255,255,255
41968,0.368,255,255,255
41969,0.188,255,255,255
41970,0.075,255,255,255
41971,0.306,255,255,255
41972,0.077,255,255,255
41973,3.123,255,255,255
41974,0.014,255,255,255
41975,0.112,255,255,255
41976,0.152,255,255,255
41977,0.340,255,255,255
41978,0.102,255,255,255
41979,0.166,255,255,255
41980,0.085,255,255,255
41981,0.220,255,255,255
41982,1.081,255,255,255
41983,0.051,255,255,255
41984,1.673,255,255,255
41985,0.240,255,255,255
41986,0.750,255,255,255
41987,0.117,255,255,255
41988,0.016,255,255,255
41989,0.059,255,255,255
41990,0.113,255,255,255
41991,0.325,255,255,255
41992,0.244,255,255,255
41993,0.084,255,255,255
41994,0.055,255,255,255
41995,0.150,255,255,255
41996,0.180,255,255,255
41997,0.105,255,255,255
41998,0.511,255,255,255
41999,0.340,255,255,255
42000,0.089,255,255,255
42001,0.015,255,255,255
42002,0.059,255,255,255
42003,0.080,255,255,255
42004,2.208,255,255,255
42005,0.018,255,255,255
42006,0.048,255,255,255
42007,0.031,255,255,255
42008,0.057,255,255,255
42009,0.060,255,255,255
42010,0.132,255,255,255
42011,0.100,255,255,255
42012,0.036,255,255,255
42013,0.080,255,255,255
42014,0.081,255,255,255
42015,0.151,255,255,255
42016,0.174,255,255,255
42017,0.064,255,255,255
42018,0.094,255,255,255
42019,0.024,255,255,255
42020,0.065,255,255,255
42021,0.068,255,255,255
42022,0.025,255,255,255
42023,0.294,255,255,255
42024,0.530,255,255,255
42025,0.123,255,255,255
42026,0.135,255,255,255
42027,0.293,255,255,255
42028,0.102,255,255,255
42029,0.040,255,255,255
42030,0.198,255,255,255
42031,0.549,255,255,255
42032,0.161,255,255,255
42033,0.243,255,255,255
42034,0.329,255,255,255
42035,0.384,255,255,255
42036,0.012,255,255,255
42037,0.050,255,255,255
42038,0.021,255,255,255
42039,0.294,255,255,255
42040,0.493,255,255,255
42041,0.559,255,255,255
42042,0.089,255,255,255
42043,0.020,255,255,255
42044,0.132,255,255,255
42045,0.116,255,255,255
42046,0.292,255,255,255
42047,0.105,255,255,255
42048,0.364,255,255,255
42049,0.201,255,255,255
42050,0.099,255,255,255
42051,0.206,255,255,255
42052,0.128,255,255,255
42053,0.773,255,255,255
42054,0.076,255,255,255
42055,0.014,255,255,255
42056,0.127,255,255,255
42057,0.271,255,255,255
42058,0.024,255,255,255
42059,0.247,255,255,255
42060,0.158,255,255,255
42061,0.246,255,255,255
42062,0.010,255,255,255
42063,0.166,255,255,255
42064,0.054,255,255,255
42065,0.016,255,255,255
42066,0.217,255,255,255
42067,0.124,255,255,255
42068,0.083,255,255,255
42069,0.326,255,255,255
42070,0.370,255,255,255
42071,0.134,255,255,255
42072,0.213,255,255,255
42073,0.225,255,255,255
42074,0.049,255,255,255
42075,0.154,255,255,255
42076,0.061,255,255,255
42077,0.628,255,255,255
42078,0.125,255,255,255
42079,0.191,255,255,255
42080,0.019,255,255,255
42081,0.238,255,255,255
42082,0.072,255,255,255
42083,0.890,255,255,255
42084,0.096,255,255,255
42085,0.081,255,255,255
42086,0.208,255,255,255
42087,0.431,255,255,255
42088,0.091,255,255,255
42089,0.126,255,255,255
42090,0.013,255,255,255
42091,0.094,255,255,255
42092,0.374,255,255,255
42093,0.377,255,255,255
42094,0.202,255,255,255
42095,0.061,255,255,255
42096,0.059,255,255,255
42097,0.071,255,255,255
42098,0.106,255,255,255
42099,0.019,255,255,255
42100,0.063,255,255,255
42101,1.640,255,255,255
42102,0.215,255,255,255
42103,0.067,255,255,255
42104,0.174,255,255,255
42105,0.116,255,255,255
42106,0.135,255,255,255
42107,0.136,255,255,255
42108,0.052,255,255,255
42109,0.055,255,255,255
42110,0.085,255,255,255
42111,0.158,255,255,255
42112,0.128,255,255,255
42113,0.206,255,255,255
42114,2.338,255,255,255
42115,0.219,255,255,255
42116,0.144,255,255,255
42117,0.117,255,255,255
42118,0.087,255,255,255
42119,0.075,255,255,255
42120,0.107,255,255,255
42121,0.464,255,255,255
42122,0.070,255,255,255
42123,0.176,255,255,255
42124,0.074,255,255,255
42125,0.115,255,255,255
42126,0.174,255,255,255
42127,0.322,255,255,255
42128,0.648,255,255,255
42129,0.086,255,255,255
42130,0.076,255,255,255
42131,0.074,255,255,255
42132,0.037,255,255,255
42133,0.183,255,255,255
42134,0.537,255,255,255
42135,0.022,255,255,255
42136,0.121,255,255,255
42137,0.210,255,255,255
42138,0.178,255,255,255
42139,0.161,255,255,255
42140,0.076,255,255,255
42141,0.059,255,255,255
42142,0.030,255,255,255
42143,0.095,255,255,255
42144,0.270,255,255,255
42145,0.600,255,255,255
42146,0.198,255,255,255
42147,0.017,255,255,255
42148,0.016,255,255,255
42149,0.598,255,255,255
42150,0.060,255,255,255
42151,0.215,255,255,255
