control,C5,S2,201508,0.000,0.026,0.195,0.768,1.679,1.185,3.918,9.750,35.668,38.610,7.928,0.247,0.026
control,C5,S3,201508,0.000,0.017,0.033,0.099,0.513,1.125,4.417,9.926,27.378,42.581,12.159,1.737,0.017
control,C5,S4,201508,0.000,0.173,0.475,2.529,11.887,7.824,10.352,12.016,22.974,25.805,5.511,0.432,0.022
control,C5,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C4,S1,201508,0.000,0.075,0.250,0.874,2.897,2.460,6.382,11.715,25.890,35.057,12.314,1.986,0.100
control,C4,S2,201508,0.000,0.031,0.169,0.983,4.485,6.820,15.561,20.538,28.449,19.585,3.118,0.230,0.031
control,C4,S3,201508,0.000,0.000,0.035,0.035,0.613,0.806,3.066,8.322,30.011,41.188,13.770,2.085,0.070
control,C4,S4,201508,0.224,0.192,0.566,2.585,14.400,14.966,22.882,19.026,14.357,6.944,3.429,0.417,0.011
control,C4,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C3,S1,201508,61.667,13.852,8.181,4.245,3.109,1.219,1.684,1.477,2.324,1.870,0.351,0.010,0.010
control,C3,S2,201508,0.409,0.397,1.839,5.064,14.125,9.799,15.931,16.169,20.177,14.398,1.669,0.011,0.011
control,C3,S3,201508,0.087,0.015,0.116,0.479,1.407,1.451,4.716,9.867,28.729,34.939,12.754,5.194,0.247
control,C3,S4,201508,0.806,0.426,1.078,3.234,16.669,14.524,17.664,12.534,8.826,23.883,0.332,0.012,0.012
control,C3,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C2,S1,201508,10.353,2.054,2.298,3.288,9.289,7.757,13.258,13.950,18.429,15.737,3.330,0.245,0.011
control,C2,S2,201508,3.601,0.162,0.324,0.958,4.019,4.922,11.639,16.601,28.146,25.111,4.316,0.175,0.027
control,C2,S3,201508,0.000,0.000,0.032,0.365,2.111,2.317,6.999,12.506,30.805,34.852,9.157,0.825,0.032
control,C2,S4,201508,10.858,18.391,12.452,10.347,16.685,9.476,10.372,6.363,3.748,1.058,0.212,0.025,0.012
control,C2,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C1,S1,201508,0.000,0.000,0.077,0.269,1.191,1.691,6.418,12.683,33.282,34.185,9.589,0.557,0.058
control,C1,S2,201508,0.218,0.036,0.036,0.308,1.288,1.470,6.079,12.774,32.226,37.235,7.585,0.726,0.018
control,C1,S3,201508,0.000,0.000,0.022,0.022,0.108,0.259,2.160,8.382,33.441,44.567,10.153,0.843,0.043
control,C1,S4,201508,0.000,0.233,0.537,2.847,16.834,16.422,23.979,20.004,14.792,3.456,0.788,0.090,0.018
control,C1,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T1,S1,201508,0.126,0.394,0.976,2.613,17.050,14.562,19.002,16.625,17.522,9.745,1.291,0.079,0.016
treatment,T1,S2,201508,0.039,0.258,1.187,3.122,15.404,13.689,18.862,16.785,20.191,9.650,0.787,0.013,0.013
treatment,T1,S3,201508,0.000,0.000,0.159,0.260,0.955,1.216,4.457,9.493,28.698,40.738,11.418,2.504,0.101
treatment,T1,S4,201508,0.016,0.000,0.097,0.821,12.265,15.226,22.759,20.892,18.139,7.372,2.092,0.306,0.016
treatment,T1,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T2,S1,201508,14.468,1.979,3.125,4.428,14.286,10.418,13.622,12.202,15.614,8.595,1.107,0.143,0.013
treatment,T2,S2,201508,0.173,0.204,0.865,1.965,10.123,11.537,21.000,20.780,22.414,9.714,0.959,0.251,0.016
treatment,T2,S3,201508,0.000,0.152,0.318,0.886,3.945,5.578,12.581,17.522,30.270,24.415,3.765,0.554,0.014
treatment,T2,S4,201508,3.953,1.147,6.783,24.975,30.711,11.209,9.776,6.022,4.352,1.022,0.025,0.012,0.012
treatment,T2,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T3,S1,201508,0.000,0.202,0.755,2.412,11.562,10.672,16.831,16.992,23.973,14.715,1.819,0.054,0.013
treatment,T3,S2,201508,0.078,0.221,1.497,2.512,9.084,10.112,18.636,20.731,23.894,11.452,1.366,0.403,0.013
treatment,T3,S3,201508,0.000,0.015,0.117,0.746,2.809,3.540,9.567,16.150,31.831,25.278,6.744,3.130,0.073
treatment,T3,S4,201508,0.020,0.568,4.217,10.422,23.621,14.173,16.322,12.064,11.253,4.663,1.906,0.730,0.041
treatment,T3,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T4,S1,201508,0.079,0.225,1.403,6.090,16.113,9.718,14.034,13.597,19.846,16.669,2.185,0.026,0.013
treatment,T4,S2,201508,0.000,0.105,0.589,1.727,6.530,7.786,15.834,20.047,28.265,16.265,2.172,0.667,0.013
treatment,T4,S3,201508,0.143,0.095,0.348,1.441,6.921,7.349,14.412,17.548,29.743,19.164,2.566,0.253,0.016
treatment,T4,S4,201508,0.000,0.013,0.386,3.383,16.862,15.833,22.212,17.068,13.466,5.981,3.473,1.299,0.026
treatment,T4,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T5,S1,201508,7.213,5.392,5.499,5.737,8.926,5.261,8.308,9.391,17.198,20.578,6.237,0.250,0.012
treatment,T5,S2,201508,0.034,0.050,0.538,1.513,5.093,4.539,9.128,12.019,25.298,30.257,10.993,0.521,0.017
treatment,T5,S3,201508,0.038,0.019,0.376,1.072,2.389,2.708,8.764,14.990,30.769,32.086,6.150,0.621,0.019
treatment,T5,S4,201508,0.048,0.790,1.145,3.418,15.621,11.817,16.057,12.655,11.511,8.915,11.785,5.159,1.080
treatment,T5,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T6,S1,201508,5.912,4.503,7.839,10.885,17.219,7.923,8.958,7.839,12.354,12.643,3.817,0.096,0.012
treatment,T6,S2,201508,0.497,0.288,1.243,2.734,8.634,7.300,12.415,14.155,22.318,24.019,5.808,0.576,0.013
treatment,T6,S3,201508,0.112,0.064,0.096,0.225,1.607,2.651,7.553,14.029,34.340,31.335,6.460,1.511,0.016
treatment,T6,S4,201508,0.932,6.157,18.258,21.528,10.649,2.949,3.499,2.903,4.568,7.059,12.972,5.913,2.613
treatment,T6,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T7,S1,201508,0.000,0.072,0.333,1.431,6.810,5.668,9.427,10.078,18.985,32.099,14.199,0.853,0.043
treatment,T7,S2,201508,0.000,0.052,0.314,0.888,2.430,3.971,9.798,14.566,28.530,31.326,7.943,0.170,0.013
treatment,T7,S3,201508,0.117,0.083,0.167,0.934,5.202,5.402,10.604,13.521,29.026,28.209,5.835,0.867,0.033
treatment,T7,S4,201508,1.737,3.861,7.494,17.848,24.851,9.477,9.723,7.722,8.389,5.563,2.439,0.807,0.088
treatment,T7,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T8,S1,201508,15.761,4.591,5.107,6.711,11.971,6.019,7.370,7.732,13.114,16.134,5.305,0.176,0.011
treatment,T8,S2,201508,1.021,0.693,1.311,2.950,9.140,7.161,11.989,14.460,25.353,21.445,4.236,0.227,0.013
treatment,T8,S3,201508,0.000,0.016,0.148,0.709,2.076,1.944,6.113,11.369,29.296,39.315,8.683,0.313,0.016
treatment,T8,S4,201508,0.996,1.134,1.746,3.048,10.126,9.452,15.257,16.988,22.212,13.771,4.182,1.057,0.031
treatment,T8,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T9,S1,201508,4.302,2.240,4.136,7.433,15.846,9.151,11.862,11.607,16.240,14.051,3.067,0.051,0.013
treatment,T9,S2,201508,0.484,0.150,0.852,2.121,7.363,6.412,11.521,13.692,23.927,27.050,6.028,0.384,0.017
treatment,T9,S3,201508,0.000,0.078,0.157,0.705,2.944,4.119,10.039,15.161,30.227,30.102,6.139,0.313,0.016
treatment,T9,S4,201508,0.036,0.364,1.345,4.672,18.124,13.343,17.851,16.052,18.215,7.889,1.763,0.327,0.018
treatment,T9,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T10,S1,201508,0.000,0.071,0.337,0.941,4.207,4.491,9.957,12.975,24.512,31.825,9.940,0.710,0.035
treatment,T10,S2,201508,0.635,0.093,0.403,1.038,3.348,4.448,10.694,15.825,31.014,26.860,4.743,0.868,0.031
treatment,T10,S3,201508,0.000,0.016,0.290,0.629,2.194,2.356,6.228,9.664,26.928,37.431,12.488,1.694,0.081
treatment,T10,S4,201508,1.460,1.252,1.940,4.131,12.727,11.600,18.214,16.941,17.087,9.347,3.964,1.314,0.021
treatment,T10,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T11,S1,201508,0.286,0.723,2.485,6.461,16.009,9.096,10.919,11.084,17.289,18.961,6.220,0.452,0.015
treatment,T11,S2,201508,0.000,0.133,0.324,0.915,1.868,1.144,3.851,8.751,30.238,39.638,11.935,1.087,0.114
treatment,T11,S3,201508,0.000,0.000,0.159,0.573,0.908,0.589,2.054,6.847,30.589,47.516,10.430,0.318,0.016
treatment,T11,S4,201508,0.701,1.343,3.777,7.923,20.206,11.816,13.704,12.225,14.327,9.383,3.465,1.090,0.039
treatment,T11,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T12,S1,201508,0.000,0.013,0.169,0.820,2.343,2.317,6.952,12.381,32.418,33.850,8.423,0.299,0.013
treatment,T12,S2,201508,0.000,0.016,0.237,0.665,1.314,0.776,2.422,5.540,19.167,45.299,22.444,1.994,0.127
treatment,T12,S3,201508,0.000,0.088,0.417,0.973,1.478,1.074,2.627,6.505,25.035,45.434,14.336,1.869,0.164
treatment,T12,S4,201508,0.000,0.685,6.849,14.462,22.133,11.194,12.622,9.883,10.802,6.341,3.268,1.546,0.215
treatment,T12,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T13,S1,201508,0.016,0.210,0.516,0.887,2.290,4.903,13.145,18.710,30.177,23.355,5.500,0.274,0.016
treatment,T13,S2,201508,0.000,0.013,0.253,1.080,3.428,4.362,10.391,15.219,30.345,27.798,6.549,0.547,0.013
treatment,T13,S3,201508,0.000,0.000,0.043,0.461,1.455,1.772,7.247,15.459,34.952,32.344,5.043,1.153,0.072
treatment,T13,S4,201508,1.505,1.731,3.074,4.693,11.294,9.547,14.369,16.699,21.828,12.994,1.893,0.356,0.016
treatment,T13,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T14,S1,201508,0.088,0.073,0.220,0.689,4.968,5.686,11.797,16.105,30.730,24.590,4.689,0.352,0.015
treatment,T14,S2,201508,0.371,0.014,0.285,1.083,2.566,2.837,9.180,17.263,35.039,27.156,3.607,0.584,0.014
treatment,T14,S3,201508,0.000,0.017,0.052,0.225,1.817,2.336,6.107,12.249,31.747,34.325,8.910,2.180,0.035
treatment,T14,S4,201508,7.598,6.456,3.989,4.883,10.031,7.085,11.041,11.952,16.686,12.283,5.612,2.152,0.232
treatment,T14,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T15,S1,201508,0.000,0.014,0.224,0.966,4.748,4.762,10.644,15.672,27.367,28.725,6.190,0.658,0.028
treatment,T15,S2,201508,0.167,0.064,0.103,0.591,2.683,4.211,12.452,20.809,34.095,20.359,3.504,0.950,0.013
treatment,T15,S3,201508,0.000,0.000,0.055,0.263,1.314,1.535,5.131,12.559,36.722,33.748,7.220,1.383,0.069
treatment,T15,S4,201508,0.133,0.361,0.742,2.473,12.193,11.337,18.052,18.166,20.639,12.650,2.663,0.552,0.038
treatment,T15,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T16,S1,201508,0.276,0.334,0.915,2.295,5.852,3.994,7.305,11.051,25.036,31.992,9.904,1.002,0.044
treatment,T16,S2,201508,0.000,0.122,0.168,0.901,4.552,4.537,9.853,14.024,30.889,26.489,6.691,1.680,0.092
treatment,T16,S3,201508,0.000,0.016,0.113,0.290,1.207,1.319,5.116,12.580,32.722,35.763,8.703,2.156,0.016
treatment,T16,S4,201508,0.155,0.155,0.791,2.613,13.190,14.362,21.748,19.630,17.243,7.499,2.175,0.424,0.014
treatment,T16,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C11,S1,201510,17.296,5.984,7.499,13.635,28.986,10.668,7.120,3.535,2.765,1.868,0.543,0.088,0.013
control,C11,S2,201510,11.624,1.831,2.298,1.450,9.130,7.680,13.517,13.136,19.304,15.065,4.522,0.430,0.012
control,C11,S3,201510,2.342,0.468,1.044,2.958,9.704,6.358,9.597,18.297,22.085,18.391,7.241,1.486,0.027
control,C11,S4,201510,0.000,0.000,0.014,0.578,7.745,10.548,18.841,20.286,19.000,12.469,8.597,1.835,0.087
control,C11,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C10,S1,201510,20.291,8.689,7.439,8.069,13.658,9.040,12.222,10.197,6.933,2.759,0.610,0.083,0.010
control,C10,S2,201510,9.483,8.338,9.170,8.989,12.544,6.410,9.110,10.001,13.375,9.447,2.771,0.349,0.012
control,C10,S3,201510,0.119,0.026,0.106,0.477,1.444,3.682,7.337,12.886,34.313,29.321,9.442,0.834,0.013
control,C10,S4,201510,0.000,0.007,0.162,1.793,4.905,2.895,5.906,14.687,23.515,22.832,15.986,7.009,0.304
control,C10,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C9,S1,201510,4.358,3.115,3.628,6.051,16.921,12.742,17.062,14.357,12.755,7.012,1.846,0.141,0.013
control,C9,S2,201510,3.131,4.466,5.242,5.745,10.312,6.535,15.152,19.848,17.780,9.565,2.039,0.172,0.014
control,C9,S3,201510,0.000,0.012,0.441,4.530,6.211,2.420,6.092,14.056,26.884,29.208,9.526,0.608,0.012
control,C9,S4,201510,0.392,0.131,0.450,1.278,6.076,8.239,18.118,21.988,24.390,12.536,5.016,1.328,0.058
control,C9,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C8,S1,201510,2.055,0.694,1.446,5.031,17.375,10.204,15.065,14.371,16.908,13.294,3.288,0.255,0.014
control,C8,S2,201510,1.415,1.896,2.971,3.749,9.124,11.529,16.480,15.052,17.810,14.811,4.767,0.382,0.014
control,C8,S3,201510,0.000,0.137,0.381,0.960,1.921,3.948,14.970,29.832,30.625,14.360,2.683,0.168,0.015
control,C8,S4,201510,0.000,0.000,0.069,1.227,8.562,11.438,21.434,20.276,20.648,12.950,3.145,0.242,0.009
control,C8,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C7,S1,201510,25.037,3.594,2.729,2.997,9.089,9.722,13.731,12.695,12.463,6.676,1.157,0.000,0.109
control,C7,S2,201510,0.498,0.213,1.110,3.443,18.253,17.684,22.236,15.721,12.705,6.957,1.124,0.000,0.057
control,C7,S3,201510,0.013,0.102,0.687,1.475,6.307,9.728,18.718,20.244,24.809,15.336,2.429,0.000,0.153
control,C7,S4,201510,0.027,0.136,0.988,3.608,11.043,7.770,14.189,17.053,21.985,14.415,6.845,0.000,1.940
control,C7,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C6,S1,201510,87.170,10.332,1.255,0.317,0.139,0.101,0.190,0.216,0.139,0.127,0.013,0.000,0.000
control,C6,S2,201510,2.533,12.667,33.524,22.591,17.352,4.531,3.505,1.907,0.917,0.318,0.118,0.027,0.009
control,C6,S3,201510,0.000,0.042,0.756,4.332,24.325,19.125,24.983,13.975,9.496,2.687,0.266,0.007,0.007
control,C6,S4,201510,0.007,0.268,1.743,4.817,30.657,21.538,15.108,8.874,8.859,6.068,1.736,0.318,0.007
control,C6,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C5,S1,201510,37.338,7.265,6.808,7.941,12.634,6.733,7.453,5.682,5.319,2.340,0.426,0.044,0.019
control,C5,S2,201510,21.048,12.844,20.492,9.067,14.775,7.093,6.307,3.657,3.051,1.419,0.231,0.009,0.009
control,C5,S3,201510,4.006,1.802,2.122,6.113,28.710,13.618,11.220,10.156,13.089,8.071,1.035,0.052,0.007
control,C5,S4,201510,0.087,0.145,0.896,3.122,13.160,13.247,22.512,20.467,17.966,6.627,1.655,0.108,0.007
control,C5,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C4,S1,201510,6.374,8.349,18.084,27.746,22.089,5.042,4.225,2.985,2.792,1.644,0.514,0.147,0.009
control,C4,S2,201510,0.258,0.805,2.182,5.031,20.126,16.567,21.985,16.213,12.422,4.009,0.386,0.008,0.008
control,C4,S3,201510,0.036,0.452,1.619,6.368,8.149,17.818,20.839,26.836,15.331,2.370,0.163,0.009,0.009
control,C4,S4,201510,0.017,0.130,0.122,0.661,6.849,8.126,18.069,22.171,23.770,14.106,5.006,0.965,0.009
control,C4,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C3,S1,201510,11.579,9.135,16.126,18.173,18.003,6.716,6.319,4.855,5.219,2.937,0.777,0.154,0.008
control,C3,S2,201510,0.017,0.050,0.872,4.309,13.193,11.724,18.590,17.619,18.109,12.737,2.640,0.125,0.017
control,C3,S3,201510,0.000,0.026,0.232,1.142,8.054,9.952,18.058,21.329,25.683,13.180,2.250,0.086,0.009
control,C3,S4,201510,0.000,0.013,0.092,0.158,0.553,1.152,3.837,6.357,13.419,23.113,40.671,10.471,0.165
control,C3,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C2,S1,201510,71.302,26.960,1.347,0.179,0.053,0.040,0.033,0.020,0.027,0.020,0.007,0.007,0.007
control,C2,S2,201510,6.775,18.808,12.594,11.269,19.159,13.765,11.189,4.056,1.831,0.493,0.049,0.006,0.006
control,C2,S3,201510,19.990,9.659,1.732,1.385,6.878,12.726,21.465,13.785,9.055,3.107,0.188,0.010,0.020
control,C2,S4,201510,0.145,1.143,2.930,5.824,13.018,8.564,11.748,12.483,16.239,13.889,10.424,3.547,0.045
control,C2,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C1,S1,201510,0.064,0.055,0.367,0.918,4.459,10.093,27.626,25.360,19.204,8.478,2.551,0.798,0.028
control,C1,S2,201510,0.000,0.050,0.230,0.741,1.924,3.687,18.545,34.035,29.937,9.328,1.312,0.200,0.010
control,C1,S3,201510,0.000,0.062,0.219,0.774,1.411,0.987,4.426,14.373,42.810,28.061,6.268,0.596,0.014
control,C1,S4,201510,0.000,0.132,0.255,1.203,6.516,7.965,15.560,17.932,21.203,15.560,10.165,3.468,0.041
control,C1,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T1,S1,201510,1.199,2.084,5.165,14.287,29.675,13.290,12.413,8.508,8.110,4.550,0.682,0.030,0.007
treatment,T1,S2,201510,0.000,0.017,0.362,1.128,14.375,19.596,21.002,16.488,17.204,8.354,1.398,0.067,0.008
treatment,T1,S3,201510,0.000,0.000,0.241,0.784,1.696,2.221,8.688,14.112,33.244,32.616,6.251,0.146,0.000
treatment,T1,S4,201510,0.000,0.009,0.065,0.130,2.002,5.430,13.654,20.155,29.003,21.207,6.724,1.611,0.009
treatment,T1,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T2,S1,201510,31.473,16.765,13.423,11.332,13.197,3.988,3.010,2.097,2.537,1.771,0.393,0.007,0.007
treatment,T2,S2,201510,0.732,1.233,2.836,6.565,24.898,15.843,17.223,12.491,11.528,6.041,0.593,0.008,0.008
treatment,T2,S3,201510,0.000,0.047,0.258,0.884,5.674,7.787,16.240,20.036,29.295,17.367,2.332,0.063,0.016
treatment,T2,S4,201510,0.009,0.090,0.641,4.553,24.779,18.193,18.338,11.301,11.689,6.197,3.144,1.021,0.045
treatment,T2,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T3,S1,201510,85.246,7.613,2.223,1.288,1.442,0.612,0.605,0.422,0.345,0.134,0.056,0.007,0.007
treatment,T3,S2,201510,9.581,6.385,7.280,9.825,20.875,12.354,13.092,9.322,7.846,2.678,0.605,0.149,0.008
treatment,T3,S3,201510,0.108,0.045,0.271,1.417,10.518,12.640,21.966,22.021,21.190,8.369,1.120,0.325,0.009
treatment,T3,S4,201510,0.144,0.226,0.473,2.426,6.857,5.243,9.715,14.311,24.530,19.975,10.589,5.274,0.236
treatment,T3,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T4,S1,201510,37.248,15.935,11.868,9.132,10.966,4.417,4.097,2.707,2.481,1.048,0.087,0.007,0.007
treatment,T4,S2,201510,2.431,3.143,8.551,15.843,29.628,14.727,13.143,6.983,4.252,1.235,0.048,0.008,0.008
treatment,T4,S3,201510,0.070,0.070,0.529,2.265,11.567,11.617,18.852,19.750,22.655,11.317,1.228,0.070,0.010
treatment,T4,S4,201510,0.000,0.021,0.035,0.493,2.770,3.791,8.886,13.448,20.314,15.919,23.001,10.934,0.389
treatment,T4,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T5,S1,201510,28.356,16.959,15.176,10.590,11.565,3.946,3.154,1.371,8.396,0.411,0.030,0.015,0.030
treatment,T5,S2,201510,2.451,3.312,5.856,9.935,24.060,13.976,15.772,10.982,9.280,4.060,0.281,0.019,0.019
treatment,T5,S3,201510,0.000,0.016,0.032,0.486,6.272,9.870,19.319,20.843,27.423,14.100,1.540,0.081,0.016
treatment,T5,S4,201510,0.000,0.000,0.116,0.308,2.023,3.583,10.518,15.700,24.099,18.416,15.720,9.228,0.289
treatment,T5,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T6,S1,201510,11.423,14.903,21.021,22.110,20.828,4.815,2.616,1.260,0.683,0.235,0.075,0.021,0.011
treatment,T6,S2,201510,0.241,0.541,2.926,10.121,32.566,17.812,17.127,9.105,7.228,2.177,0.124,0.026,0.007
treatment,T6,S3,201510,0.008,0.000,0.053,0.706,9.342,13.975,27.328,23.249,18.229,6.821,0.289,0.000,0.000
treatment,T6,S4,201510,0.209,1.319,2.013,3.908,13.896,12.217,17.478,16.209,12.668,5.537,2.405,11.967,0.175
treatment,T6,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T7,S1,201510,9.668,9.283,14.557,16.443,19.866,8.201,7.544,5.316,5.497,3.108,0.468,0.042,0.007
treatment,T7,S2,201510,0.010,0.021,0.227,1.010,3.266,5.357,13.197,17.420,29.649,25.672,3.935,0.227,0.010
treatment,T7,S3,201510,0.000,0.028,0.360,0.806,1.480,1.347,5.616,12.874,35.433,35.936,5.882,0.228,0.009
treatment,T7,S4,201510,4.588,2.177,1.836,2.453,7.778,7.537,12.239,14.330,21.407,15.032,7.466,2.836,0.319
treatment,T7,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T8,S1,201510,0.436,0.422,1.364,5.809,21.983,17.567,19.831,14.979,11.885,5.148,0.549,0.014,0.014
treatment,T8,S2,201510,15.912,12.006,15.610,16.474,19.862,6.890,5.564,3.416,2.767,1.254,0.216,0.014,0.014
treatment,T8,S3,201510,0.029,0.015,0.206,1.341,10.315,11.450,19.083,18.126,22.207,14.353,2.638,0.221,0.015
treatment,T8,S4,201510,0.000,0.000,0.011,0.111,1.349,2.123,5.119,8.669,18.996,26.437,22.435,13.954,0.796
treatment,T8,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T9,S1,201510,46.460,12.440,9.760,8.660,10.008,4.028,3.439,2.432,2.029,0.666,0.031,0.015,0.031
treatment,T9,S2,201510,0.237,0.540,2.017,6.367,21.065,14.949,18.139,14.527,14.382,7.052,0.699,0.013,0.013
treatment,T9,S3,201510,0.000,0.018,0.054,0.362,4.855,6.938,14.692,19.348,32.572,18.406,2.428,0.308,0.018
treatment,T9,S4,201510,0.000,0.085,0.102,0.136,1.108,2.711,9.615,17.047,32.049,23.815,9.836,3.324,0.170
treatment,T9,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T10,S1,201510,24.179,17.403,19.522,17.328,14.433,2.985,2.015,1.015,0.791,0.284,0.015,0.015,0.015
treatment,T10,S2,201510,2.868,2.969,8.676,19.699,35.733,12.819,9.067,4.577,2.853,0.710,0.014,0.014,0.000
treatment,T10,S3,201510,0.015,0.015,0.193,1.156,8.788,10.699,19.354,22.170,26.363,10.625,0.593,0.015,0.015
treatment,T10,S4,201510,0.014,0.014,0.204,3.858,23.586,16.183,16.742,12.338,13.156,7.935,4.226,1.622,0.123
treatment,T10,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T11,S1,201510,51.477,21.555,9.385,4.565,5.216,2.318,2.148,1.428,1.357,0.509,0.014,0.014,0.014
treatment,T11,S2,201510,0.919,4.756,16.516,33.849,29.705,6.770,4.348,1.853,1.080,0.175,0.015,0.015,0.000
treatment,T11,S3,201510,0.109,0.236,0.926,4.411,28.154,24.142,20.857,10.165,7.805,3.013,0.145,0.018,0.018
treatment,T11,S4,201510,0.000,0.016,0.062,0.496,2.807,4.280,10.033,13.708,24.128,20.825,14.995,8.311,0.341
treatment,T11,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T12,S1,201510,15.155,13.842,17.728,19.024,18.119,4.720,3.673,2.360,2.715,2.254,0.355,0.018,0.035
treatment,T12,S2,201510,3.827,7.277,14.227,25.397,32.739,7.506,4.268,2.044,1.668,0.883,0.131,0.016,0.016
treatment,T12,S3,201510,0.175,0.122,0.612,2.117,11.094,12.511,19.720,20.105,21.575,10.761,1.172,0.017,0.017
